Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.37,0,0.4844241509389765630330548831,0.484424150938977,0.484424150938977,0.484424150938977,0.484424150938977,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,19047680
0.38,0,0.4843989089189892679651895366,0.484398908918989,0.484398908918989,0.484398908918989,0.484398908918989,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,19562480
0.39,0,0.4843859623618231048244276999,0.484385962361823,0.484385962361823,0.484385962361823,0.484385962361823,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,20077280
0.40,0,0.4843843834698184783967181665,0.484384383469818,0.484384383469818,0.484384383469818,0.484384383469818,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,20592080
0.41,0,0.4843939839845977065608747722,0.484393983984598,0.484393983984598,0.484393983984598,0.484393983984598,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,21106890
0.42,0,0.4844139235632916249408753091,0.484413923563292,0.484413923563292,0.484413923563292,0.484413923563292,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,21621690
0.43,0,0.4844440796429322419951815217,0.484444079642932,0.484444079642932,0.484444079642932,0.484444079642932,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,22136490
0.44,0,0.4844836567590954133245982107,0.484483656759095,0.484483656759095,0.484483656759095,0.484483656759095,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,22651290
0.45,0,0.4845325963465700090002549336,0.48453259634657,0.48453259634657,0.48453259634657,0.48453259634657,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,23166090
0.46,0,0.4845901477189163067360050698,0.484590147718916,0.484590147718916,0.484590147718916,0.484590147718916,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,23680900
0.47,0,0.4846563140304232156668423894,0.484656314030423,0.484656314030423,0.484656314030423,0.484656314030423,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,24195700
0.48,0,0.4847303886226268424418686767,0.484730388622627,0.484730388622627,0.484730388622627,0.484730388622627,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,24710500
0.49,0,0.4848124016333420446995735056,0.484812401633342,0.484812401633342,0.484812401633342,0.484812401633342,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,25225300
0.50,0,0.4849018689476996696143923146,0.4849018689477,0.4849018689477,0.4849018689477,0.4849018689477,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,25740100
0.51,0,0.4849983172694726377161526883,0.484998317269473,0.484998317269473,0.484998317269473,0.484998317269473,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,26254910
0.52,0,0.4851018402240802801983679488,0.48510184022408,0.48510184022408,0.48510184022408,0.48510184022408,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,26769710
0.53,0,0.4852118173565480242647091310,0.485211817356548,0.485211817356548,0.485211817356548,0.485211817356548,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,27284510
0.54,0,0.4853283582414780088527701141,0.485328358241478,0.485328358241478,0.485328358241478,0.485328358241478,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,27799310
0.55,0,0.4854508695345016485097915549,0.485450869534502,0.485450869534502,0.485450869534502,0.485450869534502,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,28314120
0.56,0,0.4855794969591394872607947174,0.48557949695914,0.48557949695914,0.48557949695914,0.48557949695914,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,28828920
0.57,0,0.4857136701428814875508194709,0.485713670142882,0.485713670142882,0.485713670142882,0.485713670142882,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,29343720
0.58,0,0.4858535449662456192296551647,0.485853544966246,0.485853544966246,0.485853544966246,0.485853544966246,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,29858520
0.59,0,0.4859985770482704310574023425,0.48599857704827,0.48599857704827,0.48599857704827,0.48599857704827,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,30373320
0.60,0,0.4861489360747448515565423465,0.486148936074745,0.486148936074745,0.486148936074745,0.486148936074745,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,30888130
0.61,0,0.4870588748065739820063106735,0.487058874806574,0.487058874806574,0.487058874806574,0.487058874806574,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,31402930
0.62,0,0.4879464740700317885697440911,0.487946474070032,0.487946474070032,0.487946474070032,0.487946474070032,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,31917730
0.63,0,0.4888389143386592551507595771,0.488838914338659,0.488838914338659,0.488838914338659,0.488838914338659,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,32432530
0.64,0,0.4897356917924433814833726983,0.489735691792443,0.489735691792443,0.489735691792443,0.489735691792443,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,32947330
0.65,0,0.4906370193680486782280361009,0.490637019368049,0.490637019368049,0.490637019368049,0.490637019368049,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,33462130
0.66,0,0.4915424016908924829772085102,0.491542401690892,0.491542401690892,0.491542401690892,0.491542401690892,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,33976940
0.67,0,0.4924520732897822651494646870,0.492452073289782,0.492452073289782,0.492452073289782,0.492452073289782,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,34491740
0.68,0,0.4933655503129424988465486349,0.493365550312942,0.493365550312942,0.493365550312942,0.493365550312942,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,35006540
0.69,0,0.4942830689524242179464242841,0.494283068952424,0.494283068952424,0.494283068952424,0.494283068952424,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,35521340
0.70,0,0.4952041603912302046313672334,0.49520416039123,0.49520416039123,0.49520416039123,0.49520416039123,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,36036140
0.71,0,0.4961290663679093411056853772,0.496129066367909,0.496129066367909,0.496129066367909,0.496129066367909,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,36550950
0.72,0,0.4970573358591841835930470658,0.497057335859184,0.497057335859184,0.497057335859184,0.497057335859184,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,37065750
0.73,0,0.4979892192948224317031680009,0.497989219294822,0.497989219294822,0.497989219294822,0.497989219294822,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,37580550
0.74,0,0.4989242613731208837504434978,0.498924261373121,0.498924261373121,0.498924261373121,0.498924261373121,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,38095360
0.75,0,0.4998625553262268695270378766,0.499862555326227,0.499862555326227,0.499862555326227,0.499862555326227,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,38610160
0.76,0,0.5008041857783427767877445428,0.500804185778343,0.500804185778343,0.500804185778343,0.500804185778343,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,39124960
0.77,0,0.5017487123779686693260309833,0.501748712377969,0.501748712377969,0.501748712377969,0.501748712377969,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,39639760
0.78,0,0.5026964080873976404214247279,0.502696408087398,0.502696408087398,0.502696408087398,0.502696408087398,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,40154560
0.79,0,0.5036468389473434969078884625,0.503646838947344,0.503646838947344,0.503646838947344,0.503646838947344,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,40669360
0.80,0,0.5046002803089637520456464628,0.504600280308964,0.504600280308964,0.504600280308964,0.504600280308964,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,41184170
0.81,0,0.5055563114268736480800022894,0.505556311426874,0.505556311426874,0.505556311426874,0.505556311426874,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,41698970
0.82,0,0.5065152131025214738504751452,0.506515213102522,0.506515213102522,0.506515213102522,0.506515213102522,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,42213770
0.83,0,0.5074765624021613657774425251,0.507476562402161,0.507476562402161,0.507476562402161,0.507476562402161,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,42728570
0.84,0,0.5084406488670821542750025584,0.508440648867082,0.508440648867082,0.508440648867082,0.508440648867082,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,43243370
0.85,0,0.5094070508901765798458295045,0.509407050890177,0.509407050890177,0.509407050890177,0.509407050890177,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,43758180
0.86,0,0.5103760694783198085090945481,0.51037606947832,0.51037606947832,0.51037606947832,0.51037606947832,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,44272980
0.87,0,0.5113472873140193887182558040,0.511347287314019,0.511347287314019,0.511347287314019,0.511347287314019,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,44787780
0.88,0,0.5123210026250224310389012778,0.512321002625022,0.512321002625022,0.512321002625022,0.512321002625022,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,45302580
0.89,0,0.5132968055360202422783339020,0.51329680553602,0.51329680553602,0.51329680553602,0.51329680553602,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,45817380
0.90,0,0.5142749948427448572970292332,0.514274994842745,0.514274994842745,0.514274994842745,0.514274994842745,0,0,0,0,11.1775347635285781154,67.864562318581588518559114262,67.864562318581588518559114262,46332190
0.91,0,0.517772064807676,0.517772064807676,0.517772064807676,0.517772064807676,0.517772064807676,0,0,0,0,11.433705702004,68.0369274422023,67.9176550198428,46846990
0.92,0,0.528263274702468,0.528263274702468,0.528263274702468,0.528263274702468,0.528263274702468,0,0,0,0,11.6898766404793,68.209292565823,67.970747721104,47361790
0.93,0,0.549174205706272,0.549174205706272,0.549174205706272,0.549174205706272,0.549174205706272,0,0,0,0,11.9460475789547,68.3816576894436,68.0238404223652,47876600
0.94,0,0.57525925287169,0.57525925287169,0.57525925287169,0.57525925287169,0.57525925287169,0,0,0,0,12.2022185174301,68.5540228130643,68.0769331236264,48391400
0.95,0,0.601344300037109,0.601344300037109,0.601344300037109,0.601344300037109,0.601344300037109,0,0,0,0,12.4583894559055,68.726387936685,68.1300258248876,48906200
0.96,0,0.627429347202528,0.627429347202528,0.627429347202528,0.627429347202528,0.627429347202528,0,0,0,0,12.7145603943808,68.8987530603057,68.1831185261488,49421000
0.97,0,0.653514394367947,0.653514394367947,0.653514394367947,0.653514394367947,0.653514394367947,0,0,0,0,12.9707313328562,69.0711181839264,68.23621122741,49935800
0.98,0,0.679599441533366,0.679599441533366,0.679599441533366,0.679599441533366,0.679599441533366,0,0,0,0,13.2269022713316,69.243483307547,68.2893039286712,50450600
0.99,0,0.705684488698785,0.705684488698785,0.705684488698785,0.705684488698785,0.705684488698785,0,0,0,0,13.483073209807,69.4158484311677,68.3423966299324,50965410
1.00,0,0.731769535864204,0.731769535864204,0.731769535864204,0.731769535864204,0.731769535864204,0,0,0,0,13.7392441482823,69.5882135547884,68.3954893311936,51480210
1.01,0,0.757854583029623,0.757854583029623,0.757854583029623,0.757854583029623,0.757854583029623,0,0,0,0,13.9954150867577,69.7605786784091,68.4485820324548,51995010
1.02,0,0.783939630195042,0.783939630195042,0.783939630195042,0.783939630195042,0.783939630195042,0,0,0,0,14.2515860252331,69.9329438020297,68.501674733716,52509810
1.03,0,0.810024677360461,0.810024677360461,0.810024677360461,0.810024677360461,0.810024677360461,0,0,0,0,14.5077569637085,70.1053089256504,68.5547674349772,53024610
1.04,0,0.83610972452588,0.83610972452588,0.83610972452588,0.83610972452588,0.83610972452588,0,0,0,0,14.7639279021838,70.2776740492711,68.6078601362384,53539420
1.05,0,0.8621947716912984993456930351,0.862194771691299,0.862194771691299,0.862194771691299,0.862194771691299,0,0.000000,0.000000,0,15.020098840659205631737163589,70.450039172891780805925636529,68.660952837499606775537313866,54054220
1.06,0,0.8668758002783685288403288096,0.866875800278369,0.866875800278369,0.866875800278369,0.866875800278369,0,0.000000,0.000000,0,15.028211759058685631737163588,70.495035888303653320889163635,68.703372401155063247834041714,54569020
1.07,0,0.8717526840498926737456689706,0.871752684049893,0.871752684049893,0.871752684049893,0.871752684049893,0,0.000000,0.000000,0,15.035645474073715631737163589,70.536990226741692073986527058,68.742910752333744865841729274,55083820
1.08,0,0.8768213254710013941656492225,0.876821325471001,0.876821325471001,0.876821325471001,0.876821325471001,0,0.000000,0.000000,0,15.042543467768265631737163589,70.576553391425468500746429096,68.780184436208508393425758878,55598630
1.09,0,0.8820783216983968788688866151,0.882078321698397,0.882078321698397,0.882078321698397,0.882078321698397,0,0.000000,0.000000,0,15.049005105993125631737163588,70.614180238775493561963277253,68.815624000798700730824381298,56113430
1.10,0,0.8875208109600445527686780671,0.887520810960044,0.887520810960044,0.887520810960044,0.887520810960044,0,0.000000,0.000000,0,15.055102522809315631737163588,70.650208965696543104010798768,68.849549367090395549116266358,56628230
1.11,0,0.8931464121266146618180837556,0.893146412126615,0.893146412126615,0.893146412126615,0.893146412126615,0,0.000000,0.000000,0,15.060890057982885631737163589,70.684888823959138207118700898,68.882196453226471075384118139,57143030
1.12,0,0.8976132849585760988569978413,0.897613284958576,0.897613284958576,0.897613284958576,0.897613284958576,0,0.000000,0.000000,0,14.984170781006255631737163589,70.659889697672352478763613454,68.849941687234205955784557657,57657830
1.13,0,0.8968152587466566859774364302,0.896815258746657,0.896815258746657,0.896815258746657,0.896815258746657,0,0.000000,0.000000,0,14.714385048603285631737163589,70.488080285008834065163498206,68.658763761136466193377664595,58172640
1.14,0,0.8962148872788332393448749488,0.896214887278833,0.896214887278833,0.896214887278833,0.896214887278833,0,0.000000,0.000000,0,14.610622845216915631737163589,70.430327502642368409841487957,68.592696826533877557992657865,58687440
1.15,0,0.8957756937918586096126275148,0.895775693791859,0.895775693791859,0.895775693791859,0.895775693791859,0,0.000000,0.000000,0,14.605250351921405631737163588,70.442898489873214854900849044,68.603573359404009235916395301,59202240
1.16,0,0.8945776205287950060049197632,0.894577620528795,0.894577620528795,0.894577620528795,0.894577620528795,0,0.000000,0.000000,0,14.656757015596345631737163589,70.495850758338073612923691445,68.658714310325853647309780842,59717040
1.17,0,0.8934607353501599762456129593,0.89346073535016,0.89346073535016,0.89346073535016,0.89346073535016,0,0.000000,0.000000,0,14.739329433343205631737163589,70.569649453833969623338236596,68.736880278446841503323195466,60231840
1.18,0,0.8924395128661464093417394687,0.892439512866146,0.892439512866146,0.892439512866146,0.892439512866146,0,0.000000,0.000000,0,14.836817883807645631737163589,70.652024708783325882955549741,68.824728340380454555898145803,60746640
1.19,0,0.8912957006637377314103796898,0.891295700663738,0.891295700663738,0.891295700663738,0.891295700663738,0,0.000000,0.000000,0,14.939116777571885631737163589,70.735460108958774780768954063,68.914067780279961783862595926,61261450
1.20,0,0.8896905534832624859847100958,0.889690553483262,0.889690553483262,0.889690553483262,0.889690553483262,0,0.000000,0.000000,0,15.039960023057355631737163589,70.815544756780189054378040749,69.00006406660773951028464271,61776250
1.21,0,0.8881501497006993441309273344,0.888150149700699,0.888150149700699,0.888150149700699,0.888150149700699,0,0.000000,0.000000,0,15.135563295288655631737163589,70.889803793327275876385228068,69.079984936962779857104151171,62291060
1.22,0,0.8866659085064939144852430252,0.886665908506494,0.886665908506494,0.886665908506494,0.886665908506494,0,0.000000,0.000000,0,15.223717212889655631737163589,70.956986093890240374866193748,69.152425196857988440008604954,62805860
1.23,0,0.8852302570523636565528839149,0.885230257052364,0.885230257052364,0.885230257052364,0.885230257052364,0,0.000000,0.000000,0,15.303273480650445631737163589,71.016588754386170642489920467,69.216800443774832393392434204,63320660
1.24,0,0.8838370646604745045281844950,0.883837064660475,0.883837064660475,0.883837064660475,0.883837064660475,0,0.000000,0.000000,0,15.373738112526695631737163589,71.068541320183229165940462118,69.273003495453093129882194722,63835460
1.25,0,0.8824807873788427747837757845,0.882480787378843,0.882480787378843,0.882480787378843,0.882480787378843,0,0.000000,0.000000,0,15.435050455290595631737163588,71.113079248311646231081816886,69.321259378424283188910035269,64350260
1.26,0,0.8811566115466396597902541271,0.88115661154664,0.88115661154664,0.88115661154664,0.88115661154664,0,0.000000,0.000000,0,15.487423348096515631737163589,71.150546426954028740438204803,69.361923203106461734481103946,64865060
1.27,0,0.8798605191872637770817761042,0.879860519187264,0.879860519187264,0.879860519187264,0.879860519187264,0,0.000000,0.000000,0,15.531226105177795631737163589,71.181382331735045105123003595,69.395454223331265354609881404,65379860
1.28,0,0.8785888996864200213567410778,0.87858889968642,0.87858889968642,0.87858889968642,0.87858889968642,0,0.000000,0.000000,0,15.566930685165365631737163589,71.206041538019625309073546828,69.422335224703312009217792939,65894660
1.29,0,0.8773386050769481498620815113,0.877338605076948,0.877338605076948,0.877338605076948,0.877338605076948,0,0.000000,0.000000,0,15.595056618394955631737163588,71.224983279302868998488686091,69.443056671506677223790833129,66409470
1.30,0,0.8761066416493364605345635131,0.876106641649336,0.876106641649336,0.876106641649336,0.876106641649336,0,0.000000,0.000000,0,15.616134187399295631737163589,71.238660291887544009624519989,69.45810243818507586497367097,66924270
1.31,0,0.8748908478040409768109993885,0.874890847804041,0.874890847804041,0.874890847804041,0.874890847804041,0,0.000000,0.000000,0,15.630693384745105631737163589,71.247496875804778999847026797,69.467928558986705478196829178,67439070
1.32,0,0.8736887081353091178383031512,0.873688708135309,0.873688708135309,0.873688708135309,0.873688708135309,0,0.000000,0.000000,0,15.639254905461515631737163589,71.251891710628544668330211901,69.472965073683876853574985277,67953880
1.33,0,0.8724985018469725943847844131,0.872498501846973,0.872498501846973,0.872498501846973,0.872498501846973,0,0.000000,0.000000,0,15.642303270695995631737163589,71.252200411809513454775859638,69.473597098826028385094279939,68468680
1.34,0,0.8713182687903079918587386848,0.871318268790308,0.871318268790308,0.871318268790308,0.871318268790308,0,0.000000,0.000000,0,15.640311800269675631737163588,71.248756598098533763934425123,69.470187365958763780163872523,68983480
1.35,0,0.8701466758653580110888150527,0.870146675865358,0.870146675865358,0.870146675865358,0.870146675865358,0,0.000000,0.000000,0,15.633706634773155631737163589,71.241867770403963409018530206,69.463068510793138439229300901,69498280
1.36,0,0.8689821186094704323448641412,0.86898211860947,0.86898211860947,0.86898211860947,0.86898211860947,0,0.000000,0.000000,0,15.622891740792935631737163588,71.231830970023835829590356442,69.45256054529862954190667008,70013090
1.37,0,0.8678234517891576284440171767,0.867823451789158,0.867823451789158,0.867823451789158,0.867823451789158,0,0.000000,0.000000,0,15.608256963805235631737163589,71.21889124070911801852699333,69.438933511753629349114133903,70527890
1.38,0,0.8666695791039880421956834801,0.866669579103988,0.866669579103988,0.866669579103988,0.866669579103988,0,0.000000,0.000000,0,15.590128015703865631737163588,71.203281958796624951879247125,69.422439165261291869150326837,71042690
1.39,0,0.8655194729656334561913594685,0.865519472965634,0.865519472965634,0.865519472965634,0.865519472965634,0,0.000000,0.000000,0,15.568832478576485631737163588,71.18520280214970424277367266,69.403298213809051925903393546,71557490
1.40,0,0.8643721630781816575695711328,0.864372163078182,0.864372163078182,0.864372163078182,0.864372163078182,0,0.000000,0.000000,0,15.544661839651095631737163589,71.164868070694829710169225694,69.381740705781673272954926364,72072290
1.41,0,0.8632268264912664745266245974,0.863226826491266,0.863226826491266,0.863226826491266,0.863226826491266,0,0.000000,0.000000,0,15.517888509401495631737163588,71.142433244284276226192639513,69.357940159569046649345862263,72587100
