Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,0.5791458891,0.4826215743,0.4826215743,0.4826215743,0.4826215743,0,0,0,0,11.17786133,68.77375531,68.77375531,514802.1
0.02,0,0.6343496502,0.5286247085,0.5286247085,0.5286247085,0.5286247085,0,0,0,0,11.17786133,68.77375531,68.77375531,1029604
0.03,0,0.6484213958,0.5403511631,0.5403511631,0.5403511631,0.5403511631,0,0,0,0,11.17786133,68.77375531,68.77375531,1544406
0.04,0,0.6526134595,0.5438445496,0.5438445496,0.5438445496,0.5438445496,0,0,0,0,11.17786133,68.77375531,68.77375531,2059208
0.05,0,0.6534862373,0.5445718644,0.5445718644,0.5445718644,0.5445718644,0,0,0,0,11.17786133,68.77375531,68.77375531,2574010
0.06,0,0.6530249148,0.544187429,0.544187429,0.544187429,0.544187429,0,0,0,0,11.17786133,68.77375531,68.77375531,3088812
0.07,0,0.6519826971,0.5433189142,0.5433189142,0.5433189142,0.5433189142,0,0,0,0,11.17786133,68.77375531,68.77375531,3603614
0.08,0,0.6506871949,0.5422393291,0.5422393291,0.5422393291,0.5422393291,0,0,0,0,11.17786133,68.77375531,68.77375531,4118416
0.09,0,0.649293696,0.54107808,0.54107808,0.54107808,0.54107808,0,0,0,0,11.17786133,68.77375531,68.77375531,4633219
0.1,0,0.6478797325,0.5398997771,0.5398997771,0.5398997771,0.5398997771,0,0,0,0,11.17786133,68.77375531,68.77375531,5148021
0.11,0,0.6464849239,0.5387374366,0.5387374366,0.5387374366,0.5387374366,0,0,0,0,11.17786133,68.77375531,68.77375531,5662823
0.12,0,0.645129364,0.5376078034,0.5376078034,0.5376078034,0.5376078034,0,0,0,0,11.17786133,68.77375531,68.77375531,6177625
0.13,0,0.6438226872,0.536518906,0.536518906,0.536518906,0.536518906,0,0,0,0,11.17786133,68.77375531,68.77375531,6692427
0.14,0,0.6425687852,0.5354739877,0.5354739877,0.5354739877,0.5354739877,0,0,0,0,11.17786133,68.77375531,68.77375531,7207229
0.15,0,0.6413683615,0.5344736346,0.5344736346,0.5344736346,0.5344736346,0,0,0,0,11.17786133,68.77375531,68.77375531,7722032
0.16,0,0.6402203714,0.5335169762,0.5335169762,0.5335169762,0.5335169762,0,0,0,0,11.17786133,68.77375531,68.77375531,8236833
0.17,0,0.6391228144,0.5326023453,0.5326023453,0.5326023453,0.5326023453,0,0,0,0,11.17786133,68.77375531,68.77375531,8751636
0.18,0,0.63807324,0.5317277,0.5317277,0.5317277,0.5317277,0,0,0,0,11.17786133,68.77375531,68.77375531,9266438
0.19,0,0.637069003,0.5308908358,0.5308908358,0.5308908358,0.5308908358,0,0,0,0,11.17786133,68.77375531,68.77375531,9781239
0.2,0,0.6361074293,0.5300895244,0.5300895244,0.5300895244,0.5300895244,0,0,0,0,11.17786133,68.77375531,68.77375531,10296040
0.21,0,0.6351859144,0.5293215953,0.5293215953,0.5293215953,0.5293215953,0,0,0,0,11.17786133,68.77375531,68.77375531,10810840
0.22,0,0.6343019489,0.5285849575,0.5285849575,0.5285849575,0.5285849575,0,0,0,0,11.17786133,68.77375531,68.77375531,11325650
0.23,0,0.6334532183,0.5278776819,0.5278776819,0.5278776819,0.5278776819,0,0,0,0,11.17786133,68.77375531,68.77375531,11840450
0.24,0,0.6326375072,0.5271979227,0.5271979227,0.5271979227,0.5271979227,0,0,0,0,11.17786133,68.77375531,68.77375531,12355250
0.25,0,0.6318527704,0.5265439753,0.5265439753,0.5265439753,0.5265439753,0,0,0,0,11.17786133,68.77375531,68.77375531,12870050
0.26,0,0.6315974685,0.5263312237,0.5263312237,0.5263312237,0.5263312237,0,0,0,0,11.17786133,68.77375531,68.77375531,13384850
0.27,0,0.6313696858,0.5261414048,0.5261414048,0.5261414048,0.5261414048,0,0,0,0,11.17786133,68.77375531,68.77375531,13899660
0.28,0,0.6311676127,0.5259730106,0.5259730106,0.5259730106,0.5259730106,0,0,0,0,11.17786133,68.77375531,68.77375531,14414460
0.29,0,0.6309895194,0.5258245995,0.5258245995,0.5258245995,0.5258245995,0,0,0,0,11.17786133,68.77375531,68.77375531,14929260
0.3,0,0.6308344427,0.5256953689,0.5256953689,0.5256953689,0.5256953689,0,0,0,0,11.17786133,68.77375531,68.77375531,15444060
0.31,0,0.6307006713,0.5255838928,0.5255838928,0.5255838928,0.5255838928,0,0,0,0,11.17786133,68.77375531,68.77375531,15958860
0.32,0,0.6305874298,0.5254895248,0.5254895248,0.5254895248,0.5254895248,0,0,0,0,11.17786133,68.77375531,68.77375531,16473670
0.33,0,0.6304934265,0.5254111887,0.5254111887,0.5254111887,0.5254111887,0,0,0,0,11.17786133,68.77375531,68.77375531,16988470
0.34,0,0.6304174139,0.5253478449,0.5253478449,0.5253478449,0.5253478449,0,0,0,0,11.17786133,68.77375531,68.77375531,17503270
0.35,0,0.630358869,0.5252990575,0.5252990575,0.5252990575,0.5252990575,0,0,0,0,11.17786133,68.77375531,68.77375531,18018070
0.36,0,0.6303164731,0.5252637276,0.5252637276,0.5252637276,0.5252637276,0,0,0,0,11.17786133,68.77375531,68.77375531,18532880
0.37,0,0.6302898524,0.5252415437,0.5252415437,0.5252415437,0.5252415437,0,0,0,0,11.17786133,68.77375531,68.77375531,19047680
0.38,0,0.6302780187,0.5252316822,0.5252316822,0.5252316822,0.5252316822,0,0,0,0,11.17786133,68.77375531,68.77375531,19562480
0.39,0,0.6302800456,0.5252333713,0.5252333713,0.5252333713,0.5252333713,0,0,0,0,11.17786133,68.77375531,68.77375531,20077280
0.4,0,0.6302956933,0.5252464111,0.5252464111,0.5252464111,0.5252464111,0,0,0,0,11.17786133,68.77375531,68.77375531,20592080
0.41,0,0.6303239043,0.5252699202,0.5252699202,0.5252699202,0.5252699202,0,0,0,0,11.17786133,68.77375531,68.77375531,21106890
0.42,0,0.6303645403,0.5253037836,0.5253037836,0.5253037836,0.5253037836,0,0,0,0,11.17786133,68.77375531,68.77375531,21621690
0.43,0,0.6304168331,0.525347361,0.525347361,0.525347361,0.525347361,0,0,0,0,11.17786133,68.77375531,68.77375531,22136490
0.44,0,0.6304800579,0.5254000483,0.5254000483,0.5254000483,0.5254000483,0,0,0,0,11.17786133,68.77375531,68.77375531,22651290
0.45,0,0.63055416,0.5254618,0.5254618,0.5254618,0.5254618,0,0,0,0,11.17786133,68.77375531,68.77375531,23166090
0.46,0,0.6306384664,0.5255320553,0.5255320553,0.5255320553,0.5255320553,0,0,0,0,11.17786133,68.77375531,68.77375531,23680900
0.47,0,0.6307323551,0.5256102959,0.5256102959,0.5256102959,0.5256102959,0,0,0,0,11.17786133,68.77375531,68.77375531,24195700
0.48,0,0.6308358437,0.5256965364,0.5256965364,0.5256965364,0.5256965364,0,0,0,0,11.17786133,68.77375531,68.77375531,24710500
0.49,0,0.6309481284,0.525790107,0.525790107,0.525790107,0.525790107,0,0,0,0,11.17786133,68.77375531,68.77375531,25225300
0.5,0,0.6310692789,0.5258910658,0.5258910658,0.5258910658,0.5258910658,0,0,0,0,11.17786133,68.77375531,68.77375531,25740100
0.51,0,0.6311987388,0.525998949,0.525998949,0.525998949,0.525998949,0,0,0,0,11.17786133,68.77375531,68.77375531,26254910
0.52,0,0.631335991,0.5261133258,0.5261133258,0.5261133258,0.5261133258,0,0,0,0,11.17786133,68.77375531,68.77375531,26769710
0.53,0,0.6314811532,0.5262342944,0.5262342944,0.5262342944,0.5262342944,0,0,0,0,11.17786133,68.77375531,68.77375531,27284510
0.54,0,0.6316335143,0.5263612619,0.5263612619,0.5263612619,0.5263612619,0,0,0,0,11.17786133,68.77375531,68.77375531,27799310
0.55,0,0.6317932234,0.5264943528,0.5264943528,0.5264943528,0.5264943528,0,0,0,0,11.17786133,68.77375531,68.77375531,28314120
0.56,0,0.6319598242,0.5266331869,0.5266331869,0.5266331869,0.5266331869,0,0,0,0,11.17786133,68.77375531,68.77375531,28828920
0.57,0,0.6321328537,0.5267773781,0.5267773781,0.5267773781,0.5267773781,0,0,0,0,11.17786133,68.77375531,68.77375531,29343720
0.58,0,0.6323125064,0.5269270886,0.5269270886,0.5269270886,0.5269270886,0,0,0,0,11.17786133,68.77375531,68.77375531,29858520
0.59,0,0.6324983493,0.5270819578,0.5270819578,0.5270819578,0.5270819578,0,0,0,0,11.17786133,68.77375531,68.77375531,30373320
0.6,0,0.6326899543,0.5272416286,0.5272416286,0.5272416286,0.5272416286,0,0,0,0,11.17786133,68.77375531,68.77375531,30888130
0.61,0,0.6337932743,0.5281610619,0.5281610619,0.5281610619,0.5281610619,0,0,0,0,11.17786133,68.77375531,68.77375531,31402930
0.62,0,0.6348693825,0.5290578187,0.5290578187,0.5290578187,0.5290578187,0,0,0,0,11.17786133,68.77375531,68.77375531,31917730
0.63,0,0.6359511142,0.5299592619,0.5299592619,0.5299592619,0.5299592619,0,0,0,0,11.17786133,68.77375531,68.77375531,32432530
0.64,0,0.6370380837,0.5308650698,0.5308650698,0.5308650698,0.5308650698,0,0,0,0,11.17786133,68.77375531,68.77375531,32947330
0.65,0,0.6381299129,0.5317749274,0.5317749274,0.5317749274,0.5317749274,0,0,0,0,11.17786133,68.77375531,68.77375531,33462130
0.66,0,0.6392268647,0.5326890539,0.5326890539,0.5326890539,0.5326890539,0,0,0,0,11.17786133,68.77375531,68.77375531,33976940
0.67,0,0.6403285863,0.5336071553,0.5336071553,0.5336071553,0.5336071553,0,0,0,0,11.17786133,68.77375531,68.77375531,34491740
0.68,0,0.6414349281,0.5345291067,0.5345291067,0.5345291067,0.5345291067,0,0,0,0,11.17786133,68.77375531,68.77375531,35006540
0.69,0,0.6425455389,0.5354546158,0.5354546158,0.5354546158,0.5354546158,0,0,0,0,11.17786133,68.77375531,68.77375531,35521340
0.7,0,0.6436607128,0.5363839273,0.5363839273,0.5363839273,0.5363839273,0,0,0,0,11.17786133,68.77375531,68.77375531,36036140
0.71,0,0.6447801051,0.5373167542,0.5373167542,0.5373167542,0.5373167542,0,0,0,0,11.17786133,68.77375531,68.77375531,36550950
0.72,0,0.6459033913,0.5382528261,0.5382528261,0.5382528261,0.5382528261,0,0,0,0,11.17786133,68.77375531,68.77375531,37065750
0.73,0,0.6470308761,0.5391923967,0.5391923967,0.5391923967,0.5391923967,0,0,0,0,11.17786133,68.77375531,68.77375531,37580550
0.74,0,0.64816223,0.5401351916,0.5401351916,0.5401351916,0.5401351916,0,0,0,0,11.17786133,68.77375531,68.77375531,38095360
0.75,0,0.649297355,0.5410811292,0.5410811292,0.5410811292,0.5410811292,0,0,0,0,11.17786133,68.77375531,68.77375531,38610160
0.76,0,0.6504359305,0.5420299421,0.5420299421,0.5420299421,0.5420299421,0,0,0,0,11.17786133,68.77375531,68.77375531,39124960
0.77,0,0.6515782833,0.5429819027,0.5429819027,0.5429819027,0.5429819027,0,0,0,0,11.17786133,68.77375531,68.77375531,39639760
0.78,0,0.6527241051,0.5439367542,0.5439367542,0.5439367542,0.5439367542,0,0,0,0,11.17786133,68.77375531,68.77375531,40154560
0.79,0,0.6538730913,0.5448942427,0.5448942427,0.5448942427,0.5448942427,0,0,0,0,11.17786133,68.77375531,68.77375531,40669360
0.8,0,0.6550255754,0.5458546462,0.5458546462,0.5458546462,0.5458546462,0,0,0,0,11.17786133,68.77375531,68.77375531,41184170
0.81,0,0.6561812681,0.5468177234,0.5468177234,0.5468177234,0.5468177234,0,0,0,0,11.17786133,68.77375531,68.77375531,41698970
0.82,0,0.6573400833,0.5477834027,0.5477834027,0.5477834027,0.5477834027,0,0,0,0,11.17786133,68.77375531,68.77375531,42213770
0.83,0,0.658501729,0.5487514409,0.5487514409,0.5487514409,0.5487514409,0,0,0,0,11.17786133,68.77375531,68.77375531,42728570
0.84,0,0.6596665554,0.5497221295,0.5497221295,0.5497221295,0.5497221295,0,0,0,0,11.17786133,68.77375531,68.77375531,43243370
0.85,0,0.6608342722,0.5506952268,0.5506952268,0.5506952268,0.5506952268,0,0,0,0,11.17786133,68.77375531,68.77375531,43758180
0.86,0,0.6620048165,0.5516706804,0.5516706804,0.5516706804,0.5516706804,0,0,0,0,11.17786133,68.77375531,68.77375531,44272980
0.87,0,0.6631779031,0.5526482526,0.5526482526,0.5526482526,0.5526482526,0,0,0,0,11.17786133,68.77375531,68.77375531,44787780
0.88,0,0.6643538921,0.5536282434,0.5536282434,0.5536282434,0.5536282434,0,0,0,0,11.17786133,68.77375531,68.77375531,45302580
0.89,0,0.6655325069,0.5546104224,0.5546104224,0.5546104224,0.5546104224,0,0,0,0,11.17786133,68.77375531,68.77375531,45817380
0.9,0,0.6667136821,0.5555947351,0.5555947351,0.5555947351,0.5555947351,0,0,0,0,11.17786133,68.77375531,68.77375531,46332190
0.91,0,0.6712473351,0.5593727793,0.5593727793,0.5593727793,0.5593727793,0,0,0,0,11.43196546,68.92099121,68.80246908,46846990
0.92,0,0.6848482942,0.5707069119,0.5707069119,0.5707069119,0.5707069119,0,0,0,0,11.68606958,69.06822712,68.83118285,47361790
0.93,0,0.7086889073,0.5905740894,0.5905740894,0.5905740894,0.5905740894,0,0,0,0,11.9401737,69.21546302,68.85989662,47876600
0.94,0,0.7359686948,0.6133072457,0.6133072457,0.6133072457,0.6133072457,0,0,0,0,12.19427782,69.36269893,68.88861038,48391400
0.95,0,0.7632484823,0.6360404019,0.6360404019,0.6360404019,0.6360404019,0,0,0,0,12.44838195,69.50993483,68.91732415,48906200
0.96,0,0.7905282698,0.6587735581,0.6587735581,0.6587735581,0.6587735581,0,0,0,0,12.70248607,69.65717074,68.94603792,49421000
0.97,0,0.8178080572,0.6815067144,0.6815067144,0.6815067144,0.6815067144,0,0,0,0,12.95659019,69.80440664,68.97475169,49935800
0.98,0,0.8450878447,0.7042398706,0.7042398706,0.7042398706,0.7042398706,0,0,0,0,13.21069432,69.95164255,69.00346546,50450600
0.99,0,0.8723676322,0.7269730268,0.7269730268,0.7269730268,0.7269730268,0,0,0,0,13.46479844,70.09887845,69.03217923,50965410
1,0,0.8996474197,0.7497061831,0.7497061831,0.7497061831,0.7497061831,0,0,0,0,13.71890256,70.24611436,69.060893,51480210
1.01,0,0.9269272071,0.7724393393,0.7724393393,0.7724393393,0.7724393393,0,0,0,0,13.97300669,70.39335026,69.08960677,51995010
1.02,0,0.9542069946,0.7951724955,0.7951724955,0.7951724955,0.7951724955,0,0,0,0,14.22711081,70.54058617,69.11832053,52509810
1.03,0,0.9814867821,0.8179056518,0.8179056518,0.8179056518,0.8179056518,0,0,0,0,14.48121493,70.68782207,69.1470343,53024610
1.04,0,1.00876657,0.840638808,0.840638808,0.840638808,0.840638808,0,0,0,0,14.73531906,70.83505798,69.17574807,53539420
1.05,0,1.036046357,0.8633719642,0.8633719642,0.8633719642,0.8633719642,0,0,0,0,14.98942318,70.98229388,69.20446184,54054220
1.06,0,1.042020843,0.8683507026,0.8683507026,0.8683507026,0.8683507026,0,0,0,0,14.9968733,71.02954653,69.24896034,54569020
1.07,0,1.048221646,0.873518038,0.873518038,0.873518038,0.873518038,0,0,0,0,15.00370209,71.07355765,69.29039561,55083820
1.08,0,1.054644164,0.8788701369,0.8788701369,0.8788701369,0.8788701369,0,0,0,0,15.01004083,71.11502277,69.32942473,55598630
1.09,0,1.061284581,0.8844038173,0.8844038173,0.8844038173,0.8844038173,0,0,0,0,15.01598046,71.15442207,69.36650138,56113430
1.1,0,1.068139767,0.8901164725,0.8901164725,0.8901164725,0.8901164725,0,0,0,0,15.02158702,71.19211818,69.40196786,56628230
1.11,0,1.075207116,0.8960059297,0.8960059297,0.8960059297,0.8960059297,0,0,0,0,15.02691022,71.22837509,69.43607358,57143030
1.12,0,1.080876614,0.9007305121,0.9007305121,0.9007305121,0.9007305121,0,0,0,0,14.94974755,71.20809647,69.40810995,57657830
1.13,0,1.080220905,0.9001840877,0.9001840877,0.9001840877,0.9001840877,0,0,0,0,14.67953157,71.04880351,69.22821029,58172640
1.14,0,1.079795546,0.899829622,0.899829622,0.899829622,0.899829622,0,0,0,0,14.57536194,70.99695322,69.16745494,58687440
1.15,0,1.079556982,0.8996308181,0.8996308181,0.8996308181,0.8996308181,0,0,0,0,14.56960199,71.01129129,69.17993368,59202240
1.16,0,1.078401345,0.8986677873,0.8986677873,0.8986677873,0.8986677873,0,0,0,0,14.62073659,71.06356909,69.23448879,59717040
1.17,0,1.077336933,0.8977807776,0.8977807776,0.8977807776,0.8977807776,0,0,0,0,14.70295101,71.13535984,69.31087055,60231840
1.18,0,1.076381313,0.8969844271,0.8969844271,0.8969844271,0.8969844271,0,0,0,0,14.80009441,71.21509754,69.39636413,60746640
1.19,0,1.075175086,0.8959792387,0.8959792387,0.8959792387,0.8959792387,0,0,0,0,14.90206022,71.29569921,69.48316641,61261450
1.2,0,1.07315528,0.8942960663,0.8942960663,0.8942960663,0.8942960663,0,0,0,0,15.00257853,71.37301165,69.56667397,61776250
1.21,0,1.071210846,0.8926757051,0.8926757051,0.8926757051,0.8926757051,0,0,0,0,15.09786826,71.44470934,69.64429021,62291060
1.22,0,1.069331641,0.8911097005,0.8911097005,0.8911097005,0.8911097005,0,0,0,0,15.18571638,71.50962304,69.71468451,62805860
1.23,0,1.067508724,0.8895906033,0.8895906033,0.8895906033,0.8895906033,0,0,0,0,15.26497502,71.56728759,69.77730788,63320660
1.24,0,1.065734858,0.8881123818,0.8881123818,0.8881123818,0.8881123818,0,0,0,0,15.33514773,71.61764257,69.83206306,63835460
1.25,0,1.06400354,0.8866696165,0.8866696165,0.8866696165,0.8866696165,0,0,0,0,15.39617736,71.66092043,69.8791739,64350260
1.26,0,1.062309113,0.8852575945,0.8852575945,0.8852575945,0.8852575945,0,0,0,0,15.44827136,71.69744809,69.91898028,64865060
1.27,0,1.060646861,0.8838723839,0.8838723839,0.8838723839,0.8838723839,0,0,0,0,15.49180265,71.72764982,69.95192888,65379860
1.28,0,1.059012603,0.8825105028,0.8825105028,0.8825105028,0.8825105028,0,0,0,0,15.52724187,71.75196168,69.97848611,65894660
1.29,0,1.057402636,0.8811688634,0.8811688634,0.8811688634,0.8811688634,0,0,0,0,15.55511027,71.77081851,69.99912085,66409470
1.3,0,1.055813485,0.8798445712,0.8798445712,0.8798445712,0.8798445712,0,0,0,0,15.57593183,71.78465164,70.01429711,66924270
1.31,0,1.054242642,0.8785355353,0.8785355353,0.8785355353,0.8785355353,0,0,0,0,15.59024229,71.7938679,70.02445597,67439070
1.32,0,1.052687221,0.8772393505,0.8772393505,0.8772393505,0.8772393505,0,0,0,0,15.59855913,71.79884506,70.03000819,67953880
1.33,0,1.051145215,0.8759543461,0.8759543461,0.8759543461,0.8759543461,0,0,0,0,15.60136764,71.79992373,70.03132548,68468680
1.34,0,1.049614385,0.8746786546,0.8746786546,0.8746786546,0.8746786546,0,0,0,0,15.59913995,71.79741919,70.02875371,68983480
1.35,0,1.048093192,0.8734109936,0.8734109936,0.8734109936,0.8734109936,0,0,0,0,15.59230403,71.79162573,70.02261377,69498280
1.36,0,1.046579796,0.8721498304,0.8721498304,0.8721498304,0.8721498304,0,0,0,0,15.58126367,71.78282847,70.01321482,70013090
1.37,0,1.045072935,0.8708941127,0.8708941127,0.8708941127,0.8708941127,0,0,0,0,15.56640555,71.77125483,70.00081039,70527890
1.38,0,1.043571308,0.8696427567,0.8696427567,0.8696427567,0.8696427567,0,0,0,0,15.54805725,71.75713184,69.98564669,71042690
1.39,0,1.042073817,0.8683948477,0.8683948477,0.8683948477,0.8683948477,0,0,0,0,15.52654421,71.74064613,69.96793219,71557490
1.4,0,1.040579314,0.8671494281,0.8671494281,0.8671494281,0.8671494281,0,0,0,0,15.50216281,71.72200728,69.94789325,72072290
1.41,0,1.03908691,0.8659057582,0.8659057582,0.8659057582,0.8659057582,0,0,0,0,15.47518231,71.70135904,69.92569219,72587100
1.42,0,1.037595805,0.8646631709,0.8646631709,0.8646631709,0.8646631709,0,0,0,0,15.44584389,71.67887509,69.9015159,73101900
1.43,0,1.036105386,0.8634211553,0.8634211553,0.8634211553,0.8634211553,0,0,0,0,15.41437467,71.65468622,69.87550999,73616700
1.44,0,1.034614907,0.8621790895,0.8621790895,0.8621790895,0.8621790895,0,0,0,0,15.37824366,71.62891098,69.85171318,74131500
1.45,0,1.033123798,0.8609364986,0.8609364986,0.8609364986,0.8609364986,0,0,0,0,15.33886688,71.6016794,69.82853166,74646300
1.46,0,1.031631581,0.859692984,0.859692984,0.859692984,0.859692984,0,0,0,0,15.29792529,71.57308012,69.80390939,75161100
1.47,0,1.030137654,0.858448045,0.858448045,0.858448045,0.858448045,0,0,0,0,15.25557975,71.54323165,69.77797417,75675900
1.48,0,1.028641894,0.8572015781,0.8572015781,0.8572015781,0.8572015781,0,0,0,0,15.21197905,71.51220859,69.75081174,76190710
1.49,0,1.027143718,0.8559530981,0.8559530981,0.8559530981,0.8559530981,0,0,0,0,15.16725399,71.48009593,69.72251545,76705510
1.5,0,1.025642824,0.854702353,0.854702353,0.854702353,0.854702353,0,0,0,0,15.12152134,71.44698074,69.69317894,77220310
1.51,0,1.024139053,0.8534492107,0.8534492107,0.8534492107,0.8534492107,0,0,0,0,15.07490275,71.41292336,69.66287178,77735110
1.52,0,1.022632108,0.8521934232,0.8521934232,0.8521934232,0.8521934232,0,0,0,0,15.02749091,71.37798767,69.63166345,78249910
1.53,0,1.021121897,0.8509349139,0.8509349139,0.8509349139,0.8509349139,0,0,0,0,14.97938445,71.34222826,69.5996156,78764720
1.54,0,1.019608015,0.8496733458,0.8496733458,0.8496733458,0.8496733458,0,0,0,0,14.93066797,71.30571111,69.56679881,79279520
1.55,0,1.018090586,0.8484088215,0.8484088215,0.8484088215,0.8484088215,0,0,0,0,14.88142202,71.26848661,69.53326882,79794320
1.56,0,1.016569277,0.8471410642,0.8471410642,0.8471410642,0.8471410642,0,0,0,0,14.83171715,71.23059686,69.49907257,80309120
1.57,0,1.015044212,0.8458701769,0.8458701769,0.8458701769,0.8458701769,0,0,0,0,14.78161387,71.19208034,69.46425252,80823930
1.58,0,1.013515107,0.8445959226,0.8445959226,0.8445959226,0.8445959226,0,0,0,0,14.7311837,71.15299934,69.4288745,81338730
1.59,0,1.011982069,0.8433183907,0.8433183907,0.8433183907,0.8433183907,0,0,0,0,14.68047205,71.11336034,69.39294967,81853540
1.6,0,1.010444932,0.8420374435,0.8420374435,0.8420374435,0.8420374435,0,0,0,0,14.62953542,71.07321372,69.35653113,82368340
1.61,0,1.008903815,0.8407531789,0.8407531789,0.8407531789,0.8407531789,0,0,0,0,14.57841522,71.03260154,69.31966258,82883140
1.62,0,1.007358606,0.8394655048,0.8394655048,0.8394655048,0.8394655048,0,0,0,0,14.52716286,70.99154617,69.28237067,83397940
1.63,0,1.005809441,0.8381745346,0.8381745346,0.8381745346,0.8381745346,0,0,0,0,14.47581372,70.95007017,69.24468039,83912740
1.64,0,1.004256128,0.8368801067,0.8368801067,0.8368801067,0.8368801067,0,0,0,0,14.42440117,70.90820911,69.20662856,84427540
1.65,0,1.002698932,0.8355824429,0.8355824429,0.8355824429,0.8355824429,0,0,0,0,14.37296359,70.8659896,69.16824431,84942340
1.66,0,1.001137805,0.8342815042,0.8342815042,0.8342815042,0.8342815042,0,0,0,0,14.32152129,70.82342341,69.12954093,85457140
1.67,0,0.9995726912,0.8329772427,0.8329772427,0.8329772427,0.8329772427,0,0,0,0,14.27010964,70.78054295,69.09055262,85971940
1.68,0,0.9980039007,0.8316699172,0.8316699172,0.8316699172,0.8316699172,0,0,0,0,14.21875891,70.73736804,69.05130133,86486740
1.69,0,0.9964312478,0.8303593732,0.8303593732,0.8303593732,0.8303593732,0,0,0,0,14.16747345,70.69390227,69.01179093,87001550
1.7,0,0.9948549845,0.8290458204,0.8290458204,0.8290458204,0.8290458204,0,0,0,0,14.11630052,70.65018721,68.97206557,87516360
1.71,0,0.9932750625,0.8277292188,0.8277292188,0.8277292188,0.8277292188,0,0,0,0,14.0652374,70.60622194,68.93212413,88031160
1.72,0,0.9916915837,0.8264096531,0.8264096531,0.8264096531,0.8264096531,0,0,0,0,14.01431239,70.56204327,68.89200413,88545960
1.73,0,0.9901047536,0.8250872947,0.8250872947,0.8250872947,0.8250872947,0,0,0,0,13.9635397,70.51763575,68.85169303,89060760
1.74,0,0.9885145853,0.8237621544,0.8237621544,0.8237621544,0.8237621544,0,0,0,0,13.91293363,70.47303856,68.81122887,89575560
1.75,0,0.986921265,0.8224343875,0.8224343875,0.8224343875,0.8224343875,0,0,0,0,13.86250737,70.42826105,68.77062201,90090370
1.76,0,0.9853247242,0.8211039369,0.8211039369,0.8211039369,0.8211039369,0,0,0,0,13.8122742,70.38330767,68.72987821,90605170
1.77,0,0.9837251634,0.8197709695,0.8197709695,0.8197709695,0.8197709695,0,0,0,0,13.7622433,70.33819334,68.6890125,91119970
1.78,0,0.9821227218,0.8184356015,0.8184356015,0.8184356015,0.8184356015,0,0,0,0,13.71243293,70.29294258,68.64804986,91634770
1.79,0,0.9805175004,0.817097917,0.817097917,0.817097917,0.817097917,0,0,0,0,13.66283725,70.24754286,68.60697811,92149570
1.8,0,0.9789095047,0.8157579206,0.8157579206,0.8157579206,0.8157579206,0,0,0,0,13.61347749,70.20201548,68.56581959,92664380
1.81,0,0.9772990001,0.8144158334,0.8144158334,0.8144158334,0.8144158334,0,0,0,0,13.56435181,70.15637491,68.52458761,93179180
1.82,0,0.9756860762,0.8130717302,0.8130717302,0.8130717302,0.8130717302,0,0,0,0,13.51547545,70.1106294,68.48329175,93693980
1.83,0,0.9740707467,0.8117256222,0.8117256222,0.8117256222,0.8117256222,0,0,0,0,13.46684558,70.06478628,68.44193855,94208780
1.84,0,0.9724531666,0.8103776388,0.8103776388,0.8103776388,0.8103776388,0,0,0,0,13.4184803,70.01884608,68.40053079,94723580
1.85,0,0.970833441,0.8090278675,0.8090278675,0.8090278675,0.8090278675,0,0,0,0,13.37036687,69.97281499,68.35907276,95238380
1.86,0,0.9692116885,0.8076764071,0.8076764071,0.8076764071,0.8076764071,0,0,0,0,13.32252142,69.92672003,68.31759156,95753190
1.87,0,0.9675880335,0.8063233613,0.8063233613,0.8063233613,0.8063233613,0,0,0,0,13.27494711,69.88055822,68.2760849,96267990
1.88,0,0.9659626168,0.8049688473,0.8049688473,0.8049688473,0.8049688473,0,0,0,0,13.22764207,69.83432206,68.2345457,96782790
1.89,0,0.964335543,0.8036129525,0.8036129525,0.8036129525,0.8036129525,0,0,0,0,13.1806125,69.7880425,68.19300351,97297590
1.9,0,0.9627069553,0.8022557961,0.8022557961,0.8022557961,0.8022557961,0,0,0,0,13.13385649,69.74169768,68.1514379,97812390
1.91,0,0.9610768484,0.8008973737,0.8008973737,0.8008973737,0.8008973737,0,0,0,0,13.0873832,69.69531373,68.1098743,98327200
1.92,0,0.9594454487,0.7995378739,0.7995378739,0.7995378739,0.7995378739,0,0,0,0,13.04118876,69.64890128,68.0683222,98842000
1.93,0,0.9578127867,0.7981773222,0.7981773222,0.7981773222,0.7981773222,0,0,0,0,12.99527731,69.60244745,68.02677023,99356800
1.94,0,0.9561789509,0.7968157924,0.7968157924,0.7968157924,0.7968157924,0,0,0,0,12.94964597,69.55596228,67.98522744,99871610
1.95,0,0.9545442113,0.7954535094,0.7954535094,0.7954535094,0.7954535094,0,0,0,0,12.90429985,69.5094621,67.94370966,100386400
1.96,0,0.9529084237,0.7940903531,0.7940903531,0.7940903531,0.7940903531,0,0,0,0,12.85923712,69.46293982,67.90221019,100901200
1.97,0,0.9512719509,0.7927266258,0.7927266258,0.7927266258,0.7927266258,0,0,0,0,12.81445983,69.41640916,67.86074206,101416000
