# Pressure - High (Data loaded from a file)
# 741 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (78.7 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°C),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
7.551,3328.166,373.448,-47.26,373.553,47.267,63.428,0.007,63.428,0.006,8.888,0.636,41.998,-88.006,32.152,0.026,-6.446e-7,-0.003,-2.802e-4,1.314e4,1608,5.427,0.048,76.732,61.417,2.978,0.339,1.826e7,0,60.57,0.604,0.604,0.319,0.15,0.135,0.005,0.015,1.747e-4,0,0,0,0,0,0.039,5.157,130,88.236,0.008,2.841,8.276,930.1,1103.392,0.05,0.194
7.601,3346.778,371.089,-47.057,371.194,47.06,63.871,0.007,63.871,0.006,8.855,0.65,41.998,-88.006,32.152,0.03,-6.108e-7,0.115,-0.002,1.314e4,1608,5.427,0.048,76.732,61.417,2.977,0.337,1.814e7,0,59.753,0.603,0.603,0.319,0.15,0.135,0.006,0.018,1.599e-4,0,0,0,0,9.356e-7,0.039,5.157,130,88.236,0.01,2.844,8.238,929.5,1103.317,0.05,0.195
7.651,3365.276,368.74,-46.857,368.848,46.86,64.314,0.007,64.314,0.006,8.822,0.653,41.998,-88.006,32.152,0.032,-4.467e-7,0.229,-0.003,1.314e4,1608,5.427,0.048,76.732,61.417,2.977,0.334,1.801e7,0,58.947,0.603,0.603,0.319,0.15,0.135,0.006,0.018,1.344e-4,0,0,0,0,4.554e-6,0.039,5.157,130,88.236,0.014,2.871,8.201,928.9,1103.245,0.05,0.196
7.701,3383.652,366.404,-46.657,366.509,46.663,64.754,0.007,64.754,0.006,8.789,0.62,41.998,-88.006,32.152,0.026,-3.653e-7,0.344,-0.004,1.314e4,1608,5.427,0.048,76.732,61.417,2.977,0.332,1.789e7,0,58.15,0.603,0.603,0.319,0.15,0.134,0.005,0.016,-3.997e-4,0,0,0,0,1.017e-5,0.039,5.157,130,88.178,0.021,2.887,8.164,928.2,1103.169,0.05,0.196
7.751,3401.916,364.075,-46.463,364.18,46.467,65.194,0.007,65.194,0.007,8.76,0.551,41.998,-88.006,32.152,0.012,-8.52e-7,0.401,-0.014,1.314e4,1608,5.427,0.048,76.772,61.417,2.98,0.33,1.777e7,0,57.362,0.603,0.603,0.319,0.15,0.134,0.002,0.007,1.246e-4,0,0,0,0,1.53e-5,0.039,5.157,130,88.178,0.025,2.877,8.127,927.6,1103.097,0.05,0.197
7.801,3420.059,361.759,-46.27,361.864,46.273,65.63,0.007,65.63,0.007,8.734,0.492,41.998,-88.006,32.152,3.952e-4,-1.518e-6,0,0,1.314e4,1608,5.427,0.048,76.772,61.417,2.981,0.328,1.765e7,0,56.585,0.603,0.603,0.319,0.149,0.134,7.769e-5,6.366e-4,-4.897e-4,0,0,0,0,0,0.039,5.157,130,88.178,0.029,2.89,8.09,927,1103.025,0.05,0.197
7.851,3438.091,359.449,-46.079,359.554,46.083,66.066,0.007,66.066,0.007,8.711,0.456,41.998,-88.006,32.152,0.008,-8.772e-7,-0.458,-0.021,1.314e4,1608,5.427,0.048,76.772,61.417,2.98,0.326,1.753e7,0,55.816,0.602,0.602,0.319,0.149,0.134,0.002,0.005,-2.587e-4,0,0,0,0,-1.635e-5,0.039,5.157,130,88.121,0.031,2.93,8.054,926.4,1102.949,0.05,0.198
7.901,3456.004,357.149,-45.889,357.254,45.892,66.499,0.007,66.499,0.007,8.688,0.44,41.998,-88.006,32.152,0.011,-6.188e-7,-0.401,-0.016,1.314e4,1608,5.427,0.048,76.772,61.417,2.979,0.324,1.741e7,0,55.058,0.602,0.602,0.319,0.149,0.134,0.002,0.007,3.766e-4,0,0,0,0,-1.377e-5,0.039,5.157,130,88.121,0.031,2.992,8.018,925.7,1102.881,0.05,0.198
7.951,3473.806,354.859,-45.705,354.964,45.705,66.936,0.007,66.936,0.007,8.668,0.377,41.998,-88.006,32.152,0.025,-5.143e-7,-0.344,-0.006,1.314e4,1608,5.427,0.048,76.732,61.417,2.976,0.322,1.729e7,0,54.307,0.602,0.602,0.319,0.149,0.133,0.005,0.015,3.197e-4,0,0,0,0,-9.468e-6,0.039,5.157,130,88.121,0.029,2.963,7.982,925.1,1102.808,0.05,0.199
8.001,3491.493,352.579,-45.522,352.684,45.522,67.369,0.01,67.369,0.007,8.652,0.351,41.998,-88.006,32.152,0.031,-5.781e-7,-0.229,-0.005,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.32,1.717e7,0,53.566,0.602,0.602,0.319,0.149,0.133,0.006,0.018,1.399e-4,0,0,0,0,-4.633e-6,0.039,5.157,130,88.064,0.027,2.959,7.946,924.5,1102.736,0.05,0.199
8.051,3509.065,350.308,-45.338,350.413,45.341,67.799,0.01,67.799,0.007,8.632,0.331,41.998,-88.006,32.152,0.035,-7.105e-7,-0.115,-0.003,1.314e4,1608,5.427,0.048,76.732,61.417,2.974,0.318,1.705e7,0,52.833,0.602,0.602,0.319,0.149,0.133,0.007,0.02,3.692e-4,0,0,0,0,-1.135e-6,0.039,5.157,130,88.064,0.023,2.93,7.91,923.9,1102.667,0.05,0.2
8.101,3526.522,348.045,-45.157,348.153,45.157,68.232,0.01,68.232,0.007,8.615,0.348,41.998,-88.006,32.152,0.03,-7.517e-7,0.005,-0.001,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.316,1.694e7,0,52.109,0.601,0.601,0.319,0.149,0.133,0.006,0.017,4.531e-4,0,0,0,0,0,0.039,5.157,130,88.064,0.018,2.917,7.875,923.3,1102.595,0.05,0.201
8.151,3543.868,345.791,-44.977,345.899,44.977,68.661,0.01,68.661,0.007,8.599,0.397,41.998,-88.006,32.152,0.017,-6.394e-7,0.057,-0.003,1.314e4,1608,5.427,0.048,76.732,61.417,2.977,0.314,1.682e7,0,51.393,0.601,0.601,0.319,0.149,0.133,0.003,0.01,2.788e-4,0,0,0,0,6.755e-7,0.036,5.157,130,88.064,0.013,2.927,7.84,922.7,1102.526,0.05,0.202
8.201,3561.102,343.547,-44.8,343.655,44.8,69.091,0.01,69.091,0.008,8.576,0.423,41.998,-88.006,32.152,0.009,-9.253e-7,0.115,-0.008,1.314e4,1608,5.427,0.048,76.732,61.417,2.978,0.312,1.67e7,0,50.686,0.601,0.601,0.319,0.149,0.133,0.002,0.005,4.584e-4,0,0,0,0,1.568e-6,0.036,5.157,130,88.064,0.008,2.884,7.805,922.1,1102.457,0.05,0.202
8.251,3578.222,341.312,-44.623,341.421,44.626,69.518,0.01,69.518,0.008,8.553,0.489,41.998,-88.006,32.149,0.008,-7.832e-7,-0.115,-0.006,1.314e4,1608,5.427,0.048,76.732,61.417,2.978,0.31,1.659e7,0,49.988,0.601,0.601,0.319,0.149,0.132,0.002,0.005,-2.086e-4,0,0,0,0,-1.683e-6,0.036,5.157,130,88.064,0.006,2.897,7.771,921.6,1102.388,0.05,0.203
8.301,3595.233,339.085,-44.449,339.193,44.452,69.948,0.01,69.948,0.008,8.527,0.558,41.998,-88.006,32.149,0.028,-7.265e-7,-0.057,-0.002,1.314e4,1608,5.427,0.048,76.732,61.417,2.974,0.308,1.647e7,0,49.298,0.601,0.601,0.32,0.149,0.132,0.005,0.017,-4.163e-4,0,0,0,0,-4.378e-7,0.036,5.157,130,88.121,0.006,2.93,7.736,921,1102.32,0.05,0.204
8.351,3612.133,336.867,-44.275,336.975,44.281,70.371,0.01,70.371,0.008,8.501,0.591,41.998,-88.006,32.149,0.038,-7.809e-7,0.043,0.001,1.314e4,1608,5.427,0.048,76.732,61.417,2.972,0.306,1.636e7,0,48.616,0.6,0.6,0.32,0.149,0.132,0.007,0.022,-2.523e-4,0,0,0,0,1.79e-7,0.036,5.157,130,88.121,0.007,2.94,7.702,920.4,1102.251,0.05,0.204
8.401,3628.921,334.659,-44.108,334.764,44.111,70.797,0.01,70.797,0.008,8.468,0.61,41.998,-88.006,32.149,0.044,-4.686e-7,0.172,-6.446e-4,1.314e4,1608,5.427,0.048,76.732,61.417,2.971,0.304,1.624e7,0,47.942,0.6,0.6,0.32,0.149,0.132,0.009,0.025,-1.404e-4,0,0,0,0,3.104e-6,0.036,5.157,130,88.064,0.009,2.966,7.668,919.8,1102.185,0.05,0.205
8.451,3645.597,332.457,-43.94,332.562,43.944,71.22,0.01,71.22,0.008,8.438,0.591,41.998,-88.006,32.149,0.041,-1.042e-6,0.344,-0.004,1.314e4,1608,5.427,0.048,76.732,61.417,2.971,0.302,1.613e7,0,47.276,0.6,0.6,0.32,0.149,0.132,0.008,0.024,-3.997e-4,0,0,0,0,1.002e-5,0.036,5.157,130,88.064,0.014,2.969,7.634,919.2,1102.116,0.05,0.206
8.501,3662.165,330.262,-43.78,330.371,43.783,71.64,0.01,71.64,0.008,8.412,0.541,41.998,-88.006,32.149,0.029,0,0.401,-0.003,1.314e4,1608,5.427,0.048,76.732,61.417,2.973,0.3,1.602e7,0,46.617,0.6,0.6,0.32,0.149,0.132,0.006,0.017,2.547e-4,0,0,0,0,1.856e-5,0.036,5.157,130,88.064,0.019,2.966,7.601,918.7,1102.051,0.05,0.206
8.551,3678.625,328.077,-43.619,328.186,43.619,72.06,0.01,72.06,0.008,8.386,0.495,41.998,-88.006,32.149,0.017,-3.41e-7,0.516,-0.01,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.298,1.591e7,0,45.966,0.6,0.6,0.32,0.148,0.132,0.003,0.01,1.962e-4,0,0,0,0,2.557e-5,0.036,5.157,130,88.006,0.025,2.979,7.568,918.1,1101.985,0.05,0.207
8.601,3694.974,325.902,-43.458,326.007,43.461,72.48,0.01,72.48,0.008,8.363,0.436,41.998,-88.006,32.149,0.002,-1.855e-6,0.516,-0.115,1.314e4,1608,5.427,0.048,76.732,61.417,2.977,0.296,1.579e7,0,45.323,0.6,0.6,0.32,0.148,0.131,3.29e-4,0.001,-4.689e-4,0,0,0,0,2.797e-5,0.036,5.157,130,88.006,0.03,2.986,7.535,917.5,1101.919,0.05,0.207
8.651,3711.214,323.734,-43.301,323.839,43.304,72.897,0.01,72.897,0.009,8.34,0.381,41.998,-88.006,32.149,0.013,-6.927e-7,-0.516,-0.017,1.314e4,1608,5.427,0.048,76.732,61.417,2.975,0.294,1.568e7,0,44.687,0.599,0.599,0.32,0.148,0.131,0.003,0.007,3.298e-4,0,0,0,0,-2.75e-5,0.036,5.157,130,88.006,0.032,2.999,7.502,917,1101.854,0.05,0.208
8.701,3727.346,321.572,-43.146,321.68,43.146,73.314,0.01,73.314,0.009,8.323,0.335,41.998,-88.006,32.149,0.026,-7.523e-7,-0.458,-0.007,1.314e4,1608,5.427,0.048,76.732,61.417,2.973,0.292,1.557e7,0,44.059,0.599,0.599,0.32,0.148,0.131,0.005,0.015,1.195e-4,0,0,0,0,-2.168e-5,0.036,5.157,130,87.949,0.031,3.002,7.469,916.4,1101.788,0.05,0.209
8.751,3743.373,319.419,-42.992,319.528,42.992,73.73,0.01,73.73,0.009,8.307,0.308,41.998,-88.006,32.149,0.033,0,-0.344,-0.007,1.314e4,1608,5.427,0.048,76.732,61.417,2.971,0.29,1.546e7,0,43.438,0.599,0.599,0.32,0.148,0.131,0.006,0.019,-4.348e-4,0,0,0,0,-1.441e-5,0.036,5.157,130,87.949,0.03,3.018,7.437,915.9,1101.726,0.05,0.21
8.801,3759.288,317.274,-42.841,317.382,42.841,74.144,0.013,74.144,0.009,8.294,0.269,41.998,-88.006,32.149,0.044,-8.881e-7,-0.229,-0.004,1.314e4,1608,5.427,0.048,76.693,61.417,2.969,0.288,1.535e7,0,42.824,0.599,0.599,0.32,0.148,0.131,0.009,0.025,-4.864e-4,0,0,0,0,-6.95e-6,0.033,5.157,130,87.949,0.027,2.982,7.405,915.3,1101.66,0.05,0.21
8.851,3775.098,315.135,-42.69,315.243,42.69,74.557,0.013,74.557,0.009,8.281,0.259,41.998,-88.006,32.149,0.046,-9.958e-7,-0.115,-0.001,1.314e4,1608,5.427,0.048,76.693,61.417,2.969,0.286,1.524e7,0,42.217,0.599,0.599,0.32,0.148,0.131,0.009,0.027,-1.727e-4,0,0,0,0,-1.695e-6,0.033,5.157,130,87.892,0.023,2.959,7.373,914.8,1101.598,0.05,0.211
8.901,3790.804,313.002,-42.539,313.114,42.539,74.97,0.013,74.97,0.009,8.268,0.285,41.998,-88.006,32.149,0.037,-8.95e-7,-0.004,-0.001,1.314e4,1608,5.427,0.048,76.693,61.417,2.97,0.284,1.513e7,0,41.617,0.598,0.598,0.32,0.148,0.131,0.007,0.022,-3.164e-4,0,0,0,0,0,0.033,5.157,130,87.892,0.02,2.963,7.341,914.3,1101.535,0.05,0.211
8.951,3806.401,310.879,-42.388,310.991,42.388,75.384,0.013,75.384,0.009,8.251,0.341,41.998,-88.006,32.149,0.02,-7.649e-7,0.057,-2.323e-4,1.314e4,1608,5.427,0.048,76.732,61.417,2.973,0.282,1.503e7,0,41.025,0.598,0.598,0.32,0.148,0.13,0.004,0.011,2.639e-4,0,0,0,0,6.417e-7,0.033,5.157,130,87.892,0.017,2.986,7.31,913.7,1101.473,0.05,0.211
9.001,3821.89,308.763,-42.241,308.875,42.241,75.797,0.013,75.797,0.009,8.232,0.394,41.998,-88.006,32.149,0.002,-9.505e-7,0.115,-0.017,1.314e4,1608,5.427,0.048,76.732,61.417,2.976,0.281,1.492e7,0,40.439,0.598,0.598,0.32,0.148,0.13,3.97e-4,0.001,1.053e-5,0,0,0,0,1.327e-6,0.033,5.157,130,87.892,0.014,2.999,7.278,913.2,1101.411,0.05,0.215
9.051,3837.277,306.657,-42.093,306.765,42.096,76.207,0.013,76.207,0.009,8.212,0.449,41.998,-88.006,32.149,0.017,-9.465e-7,-0.057,2.496e-4,1.314e4,1608,5.427,0.048,76.732,61.417,2.973,0.279,1.481e7,0,39.86,0.598,0.598,0.32,0.148,0.13,0.003,0.01,-1.243e-4,0,0,0,0,-8.454e-7,0.033,5.157,130,87.892,0.013,3.018,7.247,912.7,1101.348,0.05,0.216
9.101,3852.556,304.554,-41.949,304.665,41.952,76.617,0.013,76.617,0.01,8.189,0.466,41.998,-88.006,32.149,0.024,-8.48e-7,-0.027,-2.955e-4,1.314e4,1608,5.427,0.048,76.732,61.417,2.971,0.277,1.47e7,0,39.287,0.598,0.598,0.32,0.148,0.13,0.005,0.015,2.386e-4,0,0,0,0,-8.609e-8,0.033,5.157,130,87.949,0.013,2.986,7.216,912.1,1101.286,0.05,0.216
9.151,3867.733,302.461,-41.808,302.572,41.811,77.028,0.013,77.028,0.01,8.166,0.476,41.998,-88.006,32.149,0.029,-7.632e-7,0.044,5.987e-4,1.314e4,1608,5.427,0.048,76.693,61.417,2.97,0.275,1.46e7,0,38.721,0.598,0.598,0.32,0.148,0.13,0.006,0.016,4.169e-4,0,0,0,0,2.378e-7,0.033,5.157,130,87.949,0.013,2.959,7.186,911.6,1101.224,0.05,0.218
9.201,3882.802,300.374,-41.667,300.486,41.67,77.434,0.013,77.434,0.01,8.14,0.518,41.998,-88.006,32.149,0.045,-8.205e-7,0.115,6.973e-4,1.314e4,1608,5.427,0.048,76.693,61.417,2.968,0.273,1.449e7,0,38.162,0.598,0.598,0.32,0.148,0.13,0.009,0.026,-5.21e-5,0,0,0,0,2.441e-6,0.033,5.157,130,87.892,0.014,3.015,7.155,911.1,1101.165,0.05,0.219
9.251,3897.769,298.294,-41.529,298.406,41.532,77.841,0.013,77.841,0.01,8.114,0.525,41.998,-88.006,32.149,0.048,-9.683e-7,0.286,-9.024e-4,1.314e4,1608,5.427,0.048,76.693,61.417,2.967,0.271,1.439e7,0,37.609,0.597,0.597,0.32,0.148,0.13,0.01,0.028,6.52e-5,0,0,0,0,8.459e-6,0.033,5.157,130,87.892,0.016,3.035,7.125,910.6,1101.106,0.05,0.219
9.301,3912.631,296.22,-41.391,296.332,41.394,78.245,0.013,78.245,0.01,8.087,0.476,41.998,-88.006,32.149,0.034,-1.153e-6,0.344,-0.002,1.314e4,1608,5.427,0.048,76.693,61.417,2.969,0.269,1.428e7,0,37.062,0.597,0.597,0.32,0.148,0.129,0.007,0.02,4.689e-5,0,0,0,0,1.664e-5,0.033,5.157,130,87.892,0.019,2.989,7.095,910.1,1101.043,0.05,0.22
9.351,3927.392,294.157,-41.26,294.265,41.26,78.648,0.013,78.648,0.01,8.068,0.427,41.998,-88.006,32.149,0.019,-3.82e-7,0.458,-0.003,1.314e4,1608,5.427,0.048,76.732,61.417,2.971,0.267,1.418e7,0,36.521,0.597,0.597,0.32,0.147,0.129,0.004,0.011,3.609e-4,0,0,0,0,2.372e-5,0.033,5.157,130,87.892,0.022,2.959,7.065,909.6,1100.984,0.05,0.221
9.401,3942.047,292.096,-41.129,292.208,41.129,79.052,0.013,79.052,0.01,8.048,0.371,41.998,-88.006,32.149,5.525e-4,-7.426e-7,0,0,1.314e4,1608,5.427,0.048,76.732,61.417,2.974,0.266,1.407e7,0,35.986,0.597,0.597,0.32,0.147,0.129,1.083e-4,7.866e-5,-2.165e-4,0,0,0,0,0,0.033,5.157,130,87.834,0.027,2.923,7.036,909.1,1100.925,0.05,0.222
9.451,3956.601,290.043,-40.997,290.154,40.997,79.455,0.013,79.455,0.01,8.028,0.344,41.998,-88.006,32.149,0.008,-3.78e-7,-0.458,-0.015,1.314e4,1608,5.427,0.048,76.732,61.417,2.973,0.264,1.397e7,0,35.458,0.597,0.597,0.32,0.147,0.129,0.002,0.005,-8.398e-5,0,0,0,0,-2.585e-5,0.033,5.157,130,87.834,0.031,2.933,7.006,908.6,1100.869,0.05,0.223
9.501,3971.053,287.995,-40.866,288.107,40.869,79.856,0.013,79.856,0.01,8.012,0.308,41.998,-88.006,32.149,0.02,-1.06e-6,-0.401,-0.005,1.314e4,1608,5.427,0.048,76.693,61.417,2.971,0.262,1.386e7,0,34.936,0.597,0.597,0.32,0.147,0.129,0.004,0.011,-2.233e-4,0,0,0,0,-2.263e-5,0.033,5.157,130,87.777,0.034,2.923,6.977,908.1,1100.81,0.05,0.223
9.551,3985.4,285.955,-40.738,286.066,40.741,80.256,0.016,80.256,0.011,7.999,0.289,41.998,-88.006,32.149,0.026,-7.569e-7,-0.344,-0.006,1.314e4,1608,5.427,0.048,76.693,61.417,2.969,0.26,1.376e7,0,34.42,0.596,0.596,0.32,0.147,0.129,0.005,0.016,3.924e-4,0,0,0,0,-1.739e-5,0.03,5.157,130,87.777,0.035,2.923,6.948,907.6,1100.751,0.05,0.224
9.601,3999.649,283.921,-40.614,284.035,40.614,80.656,0.016,80.656,0.011,7.982,0.259,41.998,-88.006,32.149,0.036,-1.185e-6,-0.286,-0.002,1.314e4,1608,5.427,0.048,76.693,61.417,2.968,0.258,1.366e7,0,33.909,0.596,0.596,0.32,0.147,0.129,0.007,0.021,-4.333e-4,0,0,0,0,-1.119e-5,0.03,5.157,130,87.777,0.035,2.894,6.919,907.1,1100.696,0.05,0.224
9.651,4013.793,281.893,-40.486,282.008,40.486,81.053,0.016,81.053,0.011,7.969,0.272,41.998,-88.006,32.149,0.03,-8.44e-7,-0.229,-0.003,1.314e4,1608,5.427,0.048,76.693,61.417,2.968,0.256,1.356e7,0,33.405,0.596,0.596,0.32,0.147,0.129,0.006,0.017,2.499e-4,0,0,0,0,-6.217e-6,0.03,5.157,130,87.777,0.035,2.917,6.891,906.6,1100.64,0.05,0.225
9.701,4027.838,279.872,-40.361,279.987,40.361,81.453,0.016,81.453,0.011,7.956,0.289,41.998,-88.006,32.149,0.024,-7.357e-7,-0.172,-0.004,1.314e4,1608,5.427,0.048,76.693,61.417,2.969,0.254,1.345e7,0,32.906,0.596,0.596,0.32,0.147,0.128,0.005,0.014,1.859e-4,0,0,0,0,-3.226e-6,0.03,5.157,130,87.777,0.034,2.93,6.862,906.1,1100.581,0.05,0.226
9.751,4041.781,277.858,-40.236,277.972,40.24,81.85,0.016,81.85,0.011,7.943,0.299,41.998,-88.006,32.149,0.019,-7.122e-7,-0.115,-0.004,1.314e4,1608,5.427,0.048,76.693,61.417,2.97,0.253,1.335e7,0,32.413,0.596,0.596,0.321,0.147,0.128,0.004,0.011,-2.361e-4,0,0,0,0,-1.525e-6,0.03,5.157,130,87.72,0.032,2.917,6.834,905.6,1100.525,0.05,0.227
9.801,4055.623,275.85,-40.115,275.965,40.115,82.247,0.016,82.247,0.011,7.927,0.315,41.998,-88.006,32.149,0.011,-8.394e-7,-0.057,-0.003,1.314e4,1608,5.427,0.048,76.732,61.417,2.971,0.251,1.325e7,0,31.926,0.596,0.596,0.321,0.147,0.128,0.002,0.007,2.479e-4,0,0,0,0,-7.001e-7,0.03,5.157,130,87.72,0.029,2.917,6.806,905.2,1100.469,0.05,0.227
9.851,4069.367,273.848,-39.993,273.96,39.993,82.641,0.016,82.641,0.011,7.91,0.341,41.998,-88.006,32.149,8.852e-4,-8.096e-7,0.057,0.004,1.314e4,1608,5.427,0.048,76.732,61.417,2.973,0.249,1.315e7,0,31.444,0.596,0.596,0.321,0.147,0.128,1.735e-4,6.285e-4,-1.877e-4,0,0,0,0,4.914e-7,0.03,5.157,130,87.72,0.026,2.927,6.778,904.7,1100.417,0.05,0.228
9.901,4083.009,271.85,-39.872,271.965,39.875,83.038,0.016,83.038,0.011,7.894,0.358,41.998,-88.006,32.149,0.009,-8.405e-7,0.057,0.005,1.314e4,1608,5.427,0.048,76.732,61.417,2.971,0.247,1.305e7,0,30.967,0.595,0.595,0.321,0.147,0.128,0.002,0.005,5.734e-5,0,0,0,0,7.432e-7,0.03,5.157,130,87.72,0.021,2.917,6.751,904.2,1100.361,0.05,0.229
9.951,4096.552,269.859,-39.757,269.974,39.757,83.432,0.016,83.432,0.012,7.874,0.364,41.998,-88.006,32.149,0.013,-7.918e-7,0.115,0.006,1.314e4,1608,5.427,0.048,76.693,61.417,2.97,0.245,1.295e7,0,30.496,0.595,0.595,0.321,0.147,0.128,0.003,0.007,-6.807e-5,0,0,0,0,1.296e-6,0.03,5.157,130,87.72,0.017,2.897,6.723,903.8,1100.305,0.05,0.23
10.001,4109.993,267.874,-39.639,267.989,39.639,83.825,0.016,83.825,0.012,7.854,0.384,41.998,-88.006,32.149,0.022,-9.104e-7,0.115,0.004,1.314e4,1608,5.427,0.048,76.693,61.417,2.969,0.244,1.285e7,0,30.031,0.595,0.595,0.321,0.147,0.128,0.004,0.013,2.383e-4,0,0,0,0,2.542e-6,0.03,5.157,130,87.72,0.014,2.904,6.696,903.3,1100.253,0.05,0.231
10.051,4123.34,265.896,-39.524,266.01,39.524,84.216,0.016,84.216,0.012,7.838,0.374,41.998,-88.006,32.149,0.021,-1.044e-6,0.172,0.004,1.314e4,1608,5.427,0.048,76.693,61.417,2.969,0.242,1.275e7,0,29.57,0.595,0.595,0.321,0.147,0.128,0.004,0.013,1.447e-4,0,0,0,0,4.661e-6,0.03,5.157,130,87.72,0.012,2.871,6.669,902.8,1100.197,0.05,0.232
10.101,4136.585,263.924,-39.409,264.039,39.409,84.61,0.016,84.61,0.012,7.818,0.4,41.998,-88.006,32.149,0.034,-9.517e-7,0.229,0.004,1.314e4,1608,5.427,0.048,76.693,61.417,2.966,0.24,1.265e7,0,29.116,0.595,0.595,0.321,0.147,0.127,0.007,0.02,3.828e-4,0,0,0,0,8.488e-6,0.03,5.157,130,87.72,0.011,2.92,6.642,902.4,1100.144,0.05,0.233
10.151,4149.731,261.955,-39.298,262.07,39.298,85,0.016,85,0.012,7.799,0.387,41.998,-88.006,32.149,0.03,-7.299e-7,0.286,0.004,1.314e4,1608,5.427,0.048,76.693,61.417,2.967,0.238,1.256e7,0,28.666,0.595,0.595,0.321,0.147,0.127,0.006,0.018,5.343e-5,0,0,0,0,1.367e-5,0.03,5.157,130,87.72,0.013,2.9,6.616,901.9,1100.092,0.05,0.233
10.201,4162.779,259.993,-39.186,260.108,39.19,85.387,0.016,85.387,0.012,7.779,0.371,41.998,-88.006,32.149,0.024,-5.229e-7,0.344,0.005,1.314e4,1608,5.427,0.048,76.693,61.417,2.968,0.237,1.246e7,0,28.221,0.595,0.595,0.321,0.147,0.127,0.005,0.014,2.19e-4,0,0,0,0,1.957e-5,0.03,5.157,130,87.663,0.016,2.884,6.59,901.5,1100.039,0.05,0.234
10.251,4175.732,258.035,-39.078,258.153,39.078,85.778,0.02,85.778,0.012,7.759,0.348,41.998,-88.006,32.149,0.016,-8.99e-7,0.401,0.002,1.314e4,1608,5.427,0.048,76.693,61.417,2.969,0.235,1.236e7,0,27.781,0.595,0.595,0.321,0.147,0.127,0.003,0.01,-2.935e-4,0,0,0,0,2.456e-5,0.03,5.157,130,87.663,0.02,2.867,6.563,901,1099.987,0.05,0.235
10.301,4188.583,256.086,-38.97,256.201,38.97,86.165,0.02,86.165,0.012,7.743,0.315,41.998,-88.006,32.149,0.003,-8.107e-7,0.401,0.005,1.314e4,1608,5.427,0.048,76.693,61.417,2.971,0.233,1.226e7,0,27.346,0.594,0.594,0.321,0.147,0.127,6.19e-4,0.002,-2.02e-4,0,0,0,0,2.748e-5,0.026,5.157,130,87.663,0.025,2.835,6.537,900.6,1099.938,0.05,0.236
10.351,4201.339,254.14,-38.865,254.255,38.865,86.552,0.02,86.552,0.012,7.73,0.302,41.998,-88.006,32.149,0.002,-6.429e-7,-0.401,-0.021,1.314e4,1608,5.427,0.048,76.693,61.417,2.971,0.231,1.217e7,0,26.916,0.594,0.594,0.321,0.147,0.127,4.673e-4,0.002,-2.669e-4,0,0,0,0,-2.786e-5,0.026,5.157,130,87.605,0.03,2.835,6.512,900.2,1099.885,0.05,0.237
10.401,4213.996,252.198,-38.757,252.316,38.76,86.936,0.02,86.936,0.013,7.713,0.289,41.998,-88.006,32.149,0.008,-8.703e-7,-0.401,-0.012,1.314e4,1608,5.427,0.048,76.693,61.417,2.97,0.23,1.207e7,0,26.492,0.594,0.594,0.321,0.146,0.127,0.002,0.005,2.012e-4,0,0,0,0,-2.709e-5,0.026,5.157,130,87.605,0.034,2.835,6.486,899.7,1099.833,0.05,0.238
10.451,4226.558,250.262,-38.655,250.381,38.655,87.323,0.02,87.323,0.013,7.7,0.279,41.998,-88.006,32.149,0.012,-1.181e-6,-0.401,-0.01,1.314e4,1608,5.427,0.048,76.693,61.417,2.969,0.228,1.197e7,0,26.072,0.594,0.594,0.321,0.146,0.127,0.002,0.007,2.47e-4,0,0,0,0,-2.53e-5,0.026,5.157,130,87.605,0.037,2.835,6.461,899.3,1099.783,0.05,0.239
