1.55,1720.86,550.697,-0.282284,0.226464,0,-0.009216,0.00282477,0.000159089,0.000397104,0.113223
1.6,1748.16,548.089,-0.168243,-0.0356708,0,-0.009583,0.00198236,0.000159109,-7.71666e-05,0.113341
1.65,1775.32,545.493,-0.0359896,-0.289398,0,-0.00900157,0.0016283,0.000159082,-0.000545835,0.113429
1.7,1802.36,542.907,0.101624,-0.50716,0,-0.00734053,0.00176975,0.000159019,-0.000958973,0.113512
1.75,1829.26,540.332,0.229687,-0.660335,0,-0.00465896,0.00253148,0.000158901,-0.00126257,0.113616
1.8,1856.04,537.768,0.331606,-0.72781,0,-0.00131649,0.00388253,0.000158686,-0.00141366,0.113775
1.85,1882.69,535.214,0.393401,-0.701522,0,0.00216676,0.00564861,0.00015835,-0.00139185,0.114012
1.9,1909.21,532.671,0.407017,-0.588089,0,0.0052519,0.0075626,0.000157919,-0.00120378,0.114342
1.95,1935.6,530.139,0.372006,-0.406687,0,0.00751485,0.00933317,0.000157476,-0.000880674,0.114766
2,1961.87,527.616,0.295298,-0.184,0,0.00874397,0.0107168,0.000157136,-0.000469929,0.115269
2.05,1988.01,525.104,0.189139,0.0524859,0,0.0089882,0.0115885,0.000156999,-2.30704e-05,0.115829
2.1,2014.03,522.602,0.0668981,0.279781,0,0.00841114,0.0120242,0.000157117,0.000415294,0.116421
2.15,2039.92,520.109,-0.0604376,0.475374,0,0.00692357,0.0120316,0.000157488,0.000802417,0.117024
2.2,2065.68,517.626,-0.180645,0.616169,0,0.00456985,0.0115097,0.000158053,0.00109276,0.117615
2.25,2091.33,515.153,-0.279983,0.68467,0,0.00162875,0.0104675,0.000158705,0.00124925,0.118166
2.3,2116.84,512.69,-0.346307,0.673257,0,-0.00148827,0.00902944,0.000159323,0.00125246,0.118655
2.35,2142.24,510.236,-0.3717,0.585664,0,-0.00434158,0.00740179,0.000159813,0.00110471,0.119066
2.4,2167.51,507.791,-0.354024,0.435793,0,-0.00656366,0.00582313,0.000160137,0.000828838,0.119396
2.45,2192.66,505.356,-0.297118,0.244337,0,-0.00793663,0.00451047,0.000160306,0.000462588,0.119653
2.5,2217.69,502.93,-0.209658,0.0340426,0,-0.00843778,0.00360798,0.000160359,4.98317e-05,0.119854
2.55,2242.59,500.513,-0.102654,-0.17522,0,-0.00821586,0.00311625,0.000160333,-0.000369306,0.12002
2.6,2267.38,498.105,0.0142829,-0.365894,0,-0.0072689,0.00296722,0.000160248,-0.0007597,0.120171
2.65,2292.05,495.706,0.131859,-0.518893,0,-0.00553703,0.00325497,0.000160105,-0.00108293,0.120324
2.7,2316.59,493.315,0.238666,-0.617153,0,-0.00316163,0.00402981,0.000159888,-0.00130256,0.120505
2.75,2341.02,490.933,0.323148,-0.649806,0,-0.000426111,0.00524233,0.000159574,-0.00139305,0.120735
2.8,2365.32,488.56,0.375932,-0.614354,0,0.00231846,0.00675938,0.000159162,-0.00134508,0.121034
2.85,2389.51,486.196,0.391578,-0.516936,0,0.00472938,0.00839423,0.000158684,-0.00116693,0.121413
2.9,2413.58,483.84,0.369467,-0.370828,0,0.00654069,0.00994567,0.000158211,-0.00088238,0.121872
2.95,2437.53,481.493,0.313683,-0.193622,0,0.00761199,0.0112391,0.000157837,-0.000525499,0.122403
3,2461.37,479.153,0.231947,-0.00367673,0,0.00795152,0.0121661,0.000157644,-0.000133689,0.12299
3.05,2485.08,476.822,0.13353,0.183048,0,0.00767198,0.0127348,0.000157685,0.000259223,0.123614
3.1,2508.68,474.499,0.0265772,0.3522,0,0.00677534,0.0129978,0.000157972,0.000623005,0.124258
3.15,2532.17,472.184,-0.0811914,0.488675,0,0.00522913,0.0128947,0.000158479,0.000925559,0.124907
3.2,2555.53,469.876,-0.180664,0.578998,0,0.0031429,0.0123818,0.000159137,0.00113658,0.125541
3.25,2578.79,467.577,-0.262442,0.614297,0,0.000736173,0.0114874,0.000159852,0.00123423,0.126139
3.3,2601.92,465.286,-0.318523,0.591946,0,-0.00171572,0.010306,0.000160524,0.00120924,0.126685
3.35,2624.95,463.002,-0.343648,0.515896,0,-0.0039364,0.00897833,0.000161078,0.00106638,0.127167
3.4,2647.86,460.726,-0.336102,0.395764,0,-0.00569876,0.00766422,0.000161475,0.000823172,0.127583
3.45,2670.65,458.458,-0.297835,0.244976,0,-0.006863,0.00651322,0.000161713,0.000506452,0.127936
3.5,2693.33,456.197,-0.233925,0.0783041,0,-0.00739875,0.00563629,0.000161814,0.000147354,0.128239
3.55,2715.9,453.943,-0.151386,-0.0907212,0,-0.00738347,0.00507102,0.000161805,-0.000224298,0.128505
3.6,2738.35,451.697,-0.0571432,-0.250725,0,-0.00687853,0.00476683,0.000161706,-0.000583024,0.12875
3.65,2760.69,449.457,0.0428442,-0.389973,0,-0.00582729,0.00474561,0.000161529,-0.000903003,0.128987
3.7,2782.92,447.225,0.141638,-0.496581,0,-0.00425204,0.005074,0.000161276,-0.00115698,0.12923
3.75,2805.04,445,0.23126,-0.560998,0,-0.00228002,0.00576916,0.000160939,-0.00132159,0.1295
3.8,2827.05,442.783,0.30394,-0.577732,0,-0.000105293,0.00679077,0.000160514,-0.00138165,0.129813
3.85,2848.94,440.572,0.353327,-0.546183,0,0.0020492,0.00805008,0.000160008,-0.00133256,0.130183
3.9,2870.73,438.368,0.375404,-0.470609,0,0.00396979,0.00942583,0.000159457,-0.00118079,0.13062
3.95,2892.4,436.171,0.369001,-0.359305,0,0.0054859,0.0107847,0.000158918,-0.000942535,0.131125
4,2913.97,433.981,0.335827,-0.223195,0,0.00649453,0.0120034,0.000158465,-0.000640908,0.131696
4.05,2935.42,431.798,0.280035,-0.0740942,0,0.0069727,0.0129895,0.00015817,-0.000302192,0.132322
4.1,2956.77,429.621,0.20734,0.0769926,0,0.00697039,0.0137053,0.000158086,4.81161e-05,0.132991
4.15,2978,427.451,0.123655,0.220612,0,0.00654328,0.0141775,0.00015824,0.000387606,0.133689
4.2,2999.13,425.287,0.0341532,0.347645,0,0.00567575,0.0144154,0.000158631,0.000694829,0.134405
4.25,3020.15,423.13,-0.0558438,0.448922,0,0.00437375,0.0143781,0.000159227,0.000947626,0.135126
4.3,3041.06,420.979,-0.140281,0.51664,0,0.00271846,0.0140408,0.000159969,0.00112602,0.135837
4.35,3061.86,418.835,-0.21296,0.545695,0,0.000847459,0.0134179,0.00016078,0.00121561,0.136525
4.4,3082.55,416.696,-0.268375,0.534432,0,-0.00107178,0.0125621,0.000161573,0.00120973,0.137175
4.45,3103.14,414.564,-0.302434,0.484808,0,-0.00286867,0.0115553,0.000162278,0.00111028,0.137779
4.5,3123.62,412.439,-0.312946,0.402023,0,-0.0043943,0.0104964,0.000162844,0.000927234,0.13833
4.55,3143.99,410.319,-0.299832,0.293703,0,-0.00554133,0.00948606,0.000163248,0.000677043,0.138829
4.6,3164.26,408.206,-0.26501,0.168797,0,-0.00625709,0.00861278,0.000163489,0.000380195,0.139281
4.65,3184.42,406.098,-0.212003,0.0363353,0,-0.00654904,0.00793776,0.000163581,5.83126e-05,0.139693
4.7,3204.48,403.997,-0.145239,-0.0957004,0,-0.0064736,0.00747568,0.000163541,-0.000268719,0.140078
4.75,3224.43,401.901,-0.0689882,-0.220429,0,-0.00606056,0.00719799,0.000163385,-0.000583592,0.140444
4.8,3244.27,399.811,0.0129595,-0.330756,0,-0.00527842,0.00711989,0.000163124,-0.000868682,0.140801
4.85,3264.01,397.726,0.0962808,-0.419507,0,-0.00413452,0.00728687,0.000162768,-0.00110546,0.14116
4.9,3283.65,395.648,0.175936,-0.480596,0,-0.00269389,0.00772243,0.00016232,-0.00127726,0.141534
4.95,3303.18,393.575,0.246722,-0.509922,0,-0.001062,0.00841835,0.000161784,-0.00137175,0.141937
5,3322.61,391.508,0.30389,-0.505875,0,0.000632953,0.00933655,0.000161171,-0.00138253,0.14238
5.05,3341.93,389.446,0.34369,-0.469488,0,0.00225792,0.0104148,0.000160504,-0.00130978,0.142873
5.1,3361.15,387.39,0.36376,-0.404233,0,0.00369192,0.0115752,0.000159822,-0.00116011,0.143423
5.15,3380.27,385.34,0.363339,-0.315535,0,0.00484031,0.0127344,0.00015918,-0.000945568,0.14403
5.2,3399.28,383.295,0.343262,-0.210072,0,0.0056445,0.0138143,0.000158639,-0.00068206,0.144695
5.25,3418.19,381.255,0.305762,-0.0949892,0,0.00608643,0.0147522,0.000158256,-0.000387415,0.14541
5.3,3437,379.221,0.254082,0.0228672,0,0.00618528,0.0155112,0.00015808,-7.93957e-05,0.146167
5.35,3455.71,377.192,0.191904,0.137432,0,0.00597813,0.0160878,0.000158139,0.000225774,0.146958
5.4,3474.31,375.168,0.122752,0.243253,0,0.00548222,0.0164958,0.000158443,0.000513357,0.147773
5.45,3492.81,373.149,0.0499017,0.335008,0,0.0046954,0.0167289,0.000158979,0.000768855,0.148605
5.5,3511.21,371.135,-0.0231947,0.407676,0,0.0036371,0.0167657,0.000159715,0.000978068,0.149443
5.55,3529.51,369.127,-0.0927816,0.457145,0,0.00236104,0.0165936,0.000160599,0.00112864,0.150278
5.6,3547.71,367.123,-0.155053,0.480737,0,0.000947171,0.0162193,0.000161564,0.00121159,0.151099
5.65,3565.81,365.125,-0.206512,0.477505,0,-0.000509877,0.0156689,0.00016254,0.00122236,0.151897
5.7,3583.81,363.132,-0.244308,0.44831,0,-0.00191258,0.0149853,0.000163458,0.00116126,0.152663
5.75,3601.7,361.143,-0.266494,0.395683,0,-0.00317148,0.0142229,0.000164264,0.00103327,0.153394
5.8,3619.5,359.159,-0.272179,0.323521,0,-0.00421443,0.0134413,0.000164918,0.000847496,0.154085
5.85,3637.2,357.181,-0.261556,0.236646,0,-0.00499332,0.012699,0.000165399,0.000616037,0.154739
5.9,3654.8,355.207,-0.235823,0.140295,0,-0.00548809,0.0120465,0.0001657,0.000352719,0.155357
5.95,3672.3,353.237,-0.196978,0.0395948,0,-0.00570772,0.01152,0.000165826,7.16402e-05,0.155945
6,3689.69,351.273,-0.147511,-0.0609039,0,-0.00568464,0.0111325,0.000165786,-0.000214195,0.156511
6.05,3707,349.313,-0.0899337,-0.157292,0,-0.00544407,0.0108714,0.000165591,-0.000493414,0.15706
6.1,3724.2,347.358,-0.0264855,-0.245709,0,-0.00497344,0.0107363,0.000165254,-0.000754934,0.1576
6.15,3741.3,345.407,0.0404817,-0.322126,0,-0.00426325,0.0107542,0.000164785,-0.000986912,0.158137
6.2,3758.31,343.461,0.10818,-0.382788,0,-0.00333297,0.0109503,0.000164196,-0.00117774,0.158678
6.25,3775.21,341.519,0.173511,-0.424664,0,-0.00222652,0.0113359,0.000163499,-0.00131743,0.159235
6.3,3792.02,339.582,0.233334,-0.445762,0,-0.00100479,0.0119065,0.000162708,-0.00139864,0.159815
6.35,3808.74,337.649,0.284729,-0.445295,0,0.000261629,0.0126422,0.000161842,-0.00141735,0.160428
6.4,3825.35,335.721,0.325237,-0.423734,0,0.00149966,0.0135106,0.000160927,-0.00137316,0.161082
6.45,3841.87,333.797,0.353049,-0.382727,0,0.00264062,0.0144696,0.00016,-0.00126923,0.161781
6.5,3858.29,331.877,0.367124,-0.324923,0,0.00362617,0.0154719,0.000159107,-0.00111193,0.162529
6.55,3874.61,329.962,0.367235,-0.253716,0,0.00441277,0.0164694,0.000158297,-0.000910194,0.163328
6.6,3890.84,328.051,0.353942,-0.172942,0,0.00497437,0.0174178,0.000157625,-0.000674686,0.164175
6.65,3906.97,326.144,0.328485,-0.0865728,0,0.00530296,0.0182804,0.000157137,-0.000416933,0.165068
6.7,3923.01,324.242,0.292624,0.00156583,0,0.00540633,0.0190326,0.000156874,-0.000148444,0.166002
6.75,3938.94,322.343,0.248424,0.0879844,0,0.00530211,0.0196632,0.000156861,0.000119937,0.16697
6.8,3954.79,320.449,0.198022,0.169566,0,0.00500765,0.0201728,0.000157111,0.000378289,0.167966
6.85,3970.54,318.559,0.143479,0.243459,0,0.00453312,0.020564,0.000157621,0.000617381,0.168985
6.9,3986.19,316.673,0.0867934,0.307009,0,0.00388711,0.0208331,0.000158372,0.000828407,0.170021
6.95,4001.74,314.79,0.0300039,0.357851,0,0.00308687,0.0209727,0.000159333,0.00100318,0.171066
7,4017.21,312.912,-0.0247861,0.394088,0,0.00216209,0.0209783,0.000160459,0.00113467,0.172116
7.05,4032.57,311.038,-0.0754768,0.414461,0,0.00115291,0.0208524,0.000161694,0.00121763,0.173162
7.1,4047.85,309.168,-0.12009,0.418449,0,0.000106063,0.0206059,0.000162977,0.00124899,0.174199
7.15,4063.03,307.301,-0.156892,0.406301,0,-0.000929432,0.0202575,0.000164248,0.00122809,0.175221
7.2,4078.11,305.439,-0.184505,0.379005,0,-0.00190636,0.0198322,0.000165447,0.0011567,0.176223
7.25,4093.1,303.58,-0.20198,0.338196,0,-0.00278293,0.0193592,0.000166527,0.00103881,0.177203
7.3,4108,301.725,-0.208843,0.286021,0,-0.00352567,0.0188699,0.000167447,0.000880325,0.178159
7.35,4122.8,299.874,-0.205101,0.22497,0,-0.00411157,0.0183948,0.00016818,0.000688554,0.17909
7.4,4137.51,298.027,-0.19121,0.157699,0,-0.00452931,0.0179619,0.000168709,0.000471674,0.179999
7.45,4152.12,296.183,-0.168012,0.0868346,0,-0.00477992,0.0175938,0.000169026,0.000238117,0.180888
7.5,4166.65,294.344,-0.136639,0.0147938,0,-0.00487654,0.0173055,0.000169129,-4.03904e-06,0.18176
7.55,4181.07,292.507,-0.0983751,-0.0563573,0,-0.00484057,0.0170993,0.000169021,-0.000247624,0.182619
7.6,4195.41,290.675,-0.0544517,-0.124829,0,-0.00468271,0.0169664,0.000168708,-0.000486373,0.183471
7.65,4209.66,288.846,-0.00596368,-0.188771,0,-0.00439104,0.0169105,0.000168199,-0.000713943,0.184317
7.7,4223.81,287.02,0.0458965,-0.246211,0,-0.00395677,0.0169503,0.000167504,-0.000923371,0.185163
7.75,4237.87,285.198,0.0996885,-0.295249,0,-0.00338487,0.0171038,0.000166638,-0.0011076,0.186014
7.8,4251.83,283.38,0.153775,-0.334228,0,-0.00269146,0.0173825,0.000165616,-0.00126011,0.186876
7.85,4265.71,281.565,0.206419,-0.361854,0,-0.00190095,0.0177911,0.000164455,-0.00137541,0.187754
7.9,4279.49,279.754,0.255895,-0.377279,0,-0.00104363,0.0183267,0.000163177,-0.00144938,0.188657
7.95,4293.18,277.946,0.300576,-0.380145,0,-0.000153331,0.0189801,0.000161808,-0.00147952,0.189589
8,4306.78,276.141,0.339031,-0.370593,0,0.000734906,0.0197362,0.00016038,-0.00146505,0.190557
8.05,4320.29,274.34,0.37009,-0.349243,0,0.00158704,0.020575,0.00015893,-0.00140695,0.191564
8.1,4333.71,272.543,0.392902,-0.31714,0,0.00237205,0.0214732,0.0001575,-0.0013078,0.192615
8.15,4347.03,270.749,0.40696,-0.275688,0,0.00306354,0.0224055,0.000156138,-0.00117164,0.193712
8.2,4360.27,268.958,0.412119,-0.226554,0,0.00364096,0.0233465,0.000154891,-0.0010037,0.194856
8.25,4373.41,267.17,0.408575,-0.17158,0,0.00409028,0.024272,0.00015381,-0.000810052,0.196046
8.3,4386.47,265.386,0.396839,-0.112679,0,0.00440411,0.0251604,0.00015294,-0.000597312,0.197283
8.35,4399.43,263.605,0.377685,-0.0517552,0,0.00458128,0.025994,0.000152319,-0.000372309,0.198562
8.4,4412.3,261.828,0.352093,0.00937597,0,0.00462583,0.0267596,0.000151981,-0.000141795,0.199881
8.45,4425.08,260.053,0.321177,0.0690375,0,0.00454552,0.0274487,0.000151945,8.77821e-05,0.201236
8.5,4437.77,258.282,0.286121,0.125719,0,0.0043501,0.0280575,0.000152223,0.000310419,0.202624
8.55,4450.38,256.514,0.248124,0.178082,0,0.00404972,0.0285849,0.000152814,0.000520614,0.204041
8.6,4462.89,254.749,0.208358,0.224953,0,0.00365438,0.0290318,0.000153706,0.000713369,0.205482
8.65,4475.31,252.988,0.167961,0.265323,0,0.00317446,0.0293993,0.000154876,0.000884193,0.206943
8.7,4487.64,251.229,0.128024,0.298357,0,0.00262183,0.0296887,0.000156293,0.00102914,0.20842
8.75,4499.89,249.474,0.0895976,0.323416,0,0.00201061,0.0299018,0.000157917,0.00114493,0.20991
8.8,4512.04,247.721,0.0536777,0.340084,0,0.00135733,0.030042,0.0001597,0.00122903,0.211409
8.85,4524.11,245.972,0.0211882,0.348183,0,0.000680311,0.0301149,0.000161591,0.00127979,0.212914
8.9,4536.08,244.226,-0.00704264,0.347778,0,-1.17122e-06,0.030128,0.000163536,0.0012965,0.21442
8.95,4547.97,242.483,-0.0303062,0.339176,0,-0.000667898,0.030091,0.000165479,0.00127943,0.215925
9,4559.77,240.743,-0.0480337,0.322901,0,-0.00130168,0.0300153,0.000167369,0.00122976,0.217428
9.05,4571.48,239.006,-0.0598101,0.299672,0,-0.0018862,0.0299133,0.000169155,0.00114958,0.218927
9.1,4583.1,237.272,-0.0653816,0.270361,0,-0.00240775,0.0297981,0.000170794,0.00104169,0.220419
9.15,4594.63,235.541,-0.0646537,0.235954,0,-0.00285572,0.0296823,0.000172247,0.000909525,0.221906
9.2,4606.08,233.813,-0.0576824,0.197503,0,-0.00322302,0.029578,0.000173484,0.000756956,0.223388
9.25,4617.44,232.088,-0.0446574,0.156083,0,-0.00350622,0.0294953,0.000174479,0.000588116,0.224864
9.3,4628.7,230.366,-0.0258766,0.112744,0,-0.00370581,0.0294422,0.000175213,0.000407217,0.226338
9.35,4639.89,228.647,-0.00171385,0.0684607,0,-0.00382652,0.029423,0.000175674,0.000218339,0.227809
9.4,4650.98,226.931,0.0274292,0.0240755,0,-0.00387927,0.0294366,0.000175854,2.519e-05,0.22928
9.45,4661.98,225.217,0.061189,-0.0197882,0,-0.003881,0.0294853,0.000175747,-0.000169279,0.230753
9.5,4672.9,223.507,0.0991416,-0.0625327,0,-0.00382697,0.0295891,0.000175354,-0.000362498,0.23223
9.55,4683.73,221.799,0.140655,-0.103436,0,-0.00370582,0.0297632,0.000174676,-0.00055137,0.233713
9.6,4694.48,220.095,0.184961,-0.141733,0,-0.00351274,0.0300187,0.000173715,-0.000732397,0.235207
9.65,4705.13,218.393,0.2312,-0.176671,0,-0.00324753,0.0303645,0.00017248,-0.00090196,0.236717
9.7,4715.7,216.694,0.278451,-0.207554,0,-0.00291351,0.0308067,0.000170981,-0.00105652,0.238245
9.75,4726.18,214.998,0.32576,-0.23377,0,-0.00251685,0.0313488,0.000169231,-0.00119279,0.239799
9.8,4736.58,213.305,0.372174,-0.254817,0,-0.00206614,0.0319917,0.000167248,-0.00130784,0.241382
9.85,4746.89,211.614,0.416768,-0.270321,0,-0.00157183,0.0327334,0.000165055,-0.00139921,0.243
9.9,4757.11,209.927,0.458677,-0.280044,0,-0.00104577,0.0335693,0.000162678,-0.00146503,0.244657
9.95,4767.24,208.242,0.497117,-0.283896,0,-0.000500688,0.0344922,0.000160148,-0.00150402,0.246358
10,4777.29,206.56,0.531412,-0.281927,0,5.03417e-05,0.0354929,0.000157503,-0.00151555,0.248107
10.05,4787.25,204.881,0.561011,-0.274326,0,0.000594367,0.0365604,0.000154784,-0.00149966,0.249908
10.1,4797.13,203.205,0.585501,-0.261407,0,0.00111903,0.0376823,0.000152036,-0.001457,0.251764
10.15,4806.92,201.532,0.604612,-0.243596,0,0.00161294,0.0388453,0.000149311,-0.00138884,0.253677
10.2,4816.62,199.862,0.618225,-0.221414,0,0.00206605,0.040036,0.000146659,-0.00129697,0.255649
10.25,4826.24,198.194,0.626365,-0.195456,0,0.00246986,0.0412407,0.000144136,-0.00118365,0.257681
10.3,4835.77,196.529,0.629198,-0.16637,0,0.00281758,0.0424464,0.000141796,-0.00105152,0.259774
10.35,4845.22,194.867,0.627014,-0.134838,0,0.00310426,0.0436412,0.00013969,-0.000903512,0.261926
10.4,4854.58,193.208,0.620219,-0.101556,0,0.00332674,0.0448142,0.000137868,-0.000742772,0.264137
10.45,4863.85,191.552,0.609314,-0.0672132,0,0.00348358,0.0459561,0.000136375,-0.000572552,0.266407
10.5,4873.04,189.899,0.594876,-0.0324783,0,0.00357495,0.0470594,0.000135249,-0.000396134,0.268732
10.55,4882.14,188.248,0.577541,0.00201487,0,0.00360244,0.048118,0.00013452,-0.000216759,0.271112
10.6,4891.16,186.6,0.557984,0.0356788,0,0.00356883,0.0491281,0.000134212,-3.7557e-05,0.273543
10.65,4900.1,184.955,0.536897,0.0679802,0,0.00347788,0.0500873,0.000134339,0.000138508,0.276024
10.7,4908.94,183.313,0.514979,0.0984455,0,0.00333407,0.050995,0.000134906,0.000308676,0.278551
10.75,4917.71,181.674,0.492914,0.126665,0,0.00314242,0.0518518,0.00013591,0.000470428,0.281123
10.8,4926.38,180.038,0.471361,0.152291,0,0.00290832,0.0526598,0.00013734,0.000621505,0.283736
10.85,4934.98,178.404,0.450942,0.175044,0,0.00263732,0.0534221,0.000139175,0.000759921,0.286388
10.9,4943.48,176.774,0.432238,0.194704,0,0.0023351,0.0541428,0.000141389,0.000883972,0.289077
10.95,4951.91,175.146,0.415777,0.211112,0,0.00200732,0.0548266,0.000143949,0.000992238,0.291802
11,4960.25,173.521,0.402033,0.224168,0,0.00165961,0.0554787,0.000146816,0.00108358,0.294559
11.05,4968.5,171.899,0.391424,0.233826,0,0.00129748,0.0561049,0.000149946,0.00115714,0.297349
11.1,4976.67,170.28,0.384307,0.240091,0,0.000926278,0.0567113,0.000153292,0.00121234,0.30017
11.15,4984.76,168.664,0.380981,0.243015,0,0.000551136,0.0573044,0.000156804,0.00124884,0.30302
11.2,4992.76,167.051,0.381685,0.242691,0,0.000176909,0.0578908,0.000160431,0.00126657,0.3059
11.25,5000.67,165.441,0.386598,0.239254,0,-0.000191873,0.0584776,0.000164118,0.00126569,0.308809
11.3,5008.51,163.834,0.39584,0.232868,0,-0.000551051,0.0590717,0.000167814,0.00124658,0.311748
11.35,5016.26,162.23,0.409477,0.223726,0,-0.000896853,0.0596804,0.000171464,0.00120982,0.314717
11.4,5023.92,160.629,0.427517,0.212047,0,-0.00122589,0.0603113,0.000175017,0.00115615,0.317716
11.45,5031.5,159.032,0.449915,0.198066,0,-0.00153514,0.0609718,0.000178421,0.0010865,0.320748
11.5,5039,157.437,0.476574,0.182036,0,-0.00182187,0.0616696,0.000181625,0.00100193,0.323814
11.55,5046.41,155.845,0.507346,0.164219,0,-0.00208365,0.0624124,0.000184584,0.000903611,0.326916
11.6,5053.74,154.257,0.542038,0.144891,0,-0.00231825,0.0632078,0.00018725,0.000792862,0.330056
11.65,5060.99,152.671,0.580412,0.124331,0,-0.00252365,0.0640632,0.000189581,0.00067109,0.333238
11.7,5068.15,151.089,0.622192,0.102824,0,-0.00269807,0.0649858,0.000191536,0.0005398,0.336463
11.75,5075.23,149.511,0.667066,0.080658,0,-0.00283998,0.0659823,0.000193077,0.000400581,0.339737
11.8,5082.22,147.935,0.714696,0.0581186,0,-0.00294813,0.0670588,0.000194168,0.000255091,0.343063
11.85,5089.14,146.363,0.764719,0.0354883,0,-0.00302163,0.0682207,0.000194777,0.000105044,0.346445
11.9,5095.97,144.794,0.816761,0.0130422,0,-0.00305999,0.0694727,0.000194875,-4.78144e-05,0.349886
11.95,5102.71,143.229,0.870438,-0.00895507,0,-0.00306316,0.0708188,0.000194437,-0.000201722,0.353393
12,5109.37,141.668,0.925365,-0.0302527,0,-0.00303152,0.0722618,0.00019344,-0.000354926,0.35697
12.05,5115.95,140.109,0.981166,-0.0506169,0,-0.00296594,0.073804,0.000191867,-0.000505705,0.360621
12.1,5122.45,138.555,1.03748,-0.0698338,0,-0.00286775,0.0754466,0.000189704,-0.000652392,0.364352
12.15,5128.86,137.004,1.09396,-0.0877118,0,-0.00273869,0.0771899,0.000186943,-0.000793396,0.368167
12.2,5135.19,135.457,1.15029,-0.104084,0,-0.00258091,0.0790335,0.00018358,-0.000927224,0.372073
12.25,5141.44,133.914,1.20619,-0.118809,0,-0.00239692,0.0809763,0.000179616,-0.0010525,0.376072
12.3,5147.6,132.374,1.26142,-0.131772,0,-0.00218951,0.0830164,0.000175061,-0.00116798,0.380172
12.35,5153.68,130.839,1.31575,-0.142887,0,-0.00196174,0.0851513,0.000169926,-0.00127256,0.384376
12.4,5159.68,129.308,1.36903,-0.152095,0,-0.00171682,0.0873782,0.000164232,-0.00136531,0.388688
