Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw),Date,ClockTime,Seconds
Mult,USC,250218 10:17:15.395, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002,10.342400,-4.223677, 4.850769, 0.341120,-9.319906,20.838420,10.342400,-4.223677, 4.850769, 0.341120,-9.319906,20.838420,10.342400,-4.223677, 4.850769, 0.341120,-9.319906,20.838420, 0.156921, 0.721106,14.610053,68.631467,300.102325, 0.725458, 0.266337,1836259.875000,300.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 0.000000,-0.000001, 0.000001, 1.013004,-0.003235, 0.001904, 0.021210,-0.068380,,,,,,250218,10:17:15.395,37035.395
Mult,USC,250218 10:17:15.410, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000000, 1.875860,-1.116894,-0.708147,-0.572544,-4.949479, 4.388637, 1.875860,-1.116894,-0.708147,-0.572544,-4.949479, 4.388637, 1.875860,-1.116894,-0.708147,-0.572544,-4.949479, 4.388637, 0.156921, 0.721106,14.610053,68.631467,300.102325, 0.725458, 0.266337,1836259.875000,300.000000,69.549992,-0.000000,-0.000001, 0.000000,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001, 1.002429,-0.000562, 0.000339, 0.003745,-0.012338,,,,,,250218,10:17:15.410,37035.41
Mult,USC,250218 10:17:15.425, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 9.342958,-4.622569, 2.819899, 2.124675,-15.285622,22.813582, 9.342958,-4.622569, 2.819899, 2.124675,-15.285622,22.813582, 9.342958,-4.622569, 2.819899, 2.124675,-15.285622,22.813582, 0.156934, 0.720836,14.618863,68.631467,300.146637, 0.725848, 0.266376,1836976.875000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 1.015457,-0.002869, 0.001877, 0.018912,-0.061706,,,,,,250218,10:17:15.425,37035.425
Mult,USC,250218 10:17:15.440, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 8.874268,-6.233117, 5.262095, 0.415321,-5.522795,23.409166, 8.874268,-6.233117, 5.262095, 0.415321,-5.522795,23.409166, 8.874268,-6.233117, 5.262095, 0.415321,-5.522795,23.409166, 0.156934, 0.720836,14.618863,68.631467,300.146637, 0.725848, 0.266376,1836976.875000,300.000000,69.549992,-0.000000,-0.000000,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001, 1.012164,-0.002869, 0.001938, 0.019037,-0.058141,,,,,,250218,10:17:15.440,37035.44
Mult,USC,250218 10:17:15.455, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000,11.030530,-5.848071,-0.819934, 2.445301,-13.627375,23.363247,11.030530,-5.848071,-0.819934, 2.445301,-13.627375,23.363247,11.030530,-5.848071,-0.819934, 2.445301,-13.627375,23.363247, 0.156934, 0.720836,14.618863,68.631467,300.146637, 0.725848, 0.266376,1836976.875000,300.000000,69.549992,-0.000001,-0.000000, 0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 1.013470,-0.003049, 0.001846, 0.017703,-0.072672,,,,,,250218,10:17:15.455,37035.455
Mult,USC,250218 10:17:15.470, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000,11.073445,-6.414222,-2.442808, 3.275590,-16.195048,22.491157,11.073445,-6.414222,-2.442808, 3.275590,-16.195048,22.491157,11.073445,-6.414222,-2.442808, 3.275590,-16.195048,22.491157, 0.156934, 0.720836,14.618863,68.631467,300.146637, 0.725848, 0.266376,1836976.875000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 1.014429,-0.002600, 0.002359, 0.017041,-0.072890,,,,,,250218,10:17:15.470,37035.47
Mult,USC,250218 10:17:15.485, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 9.524296,-5.425208, 4.240927, 0.028683,-10.578126,21.549995, 9.524296,-5.425208, 4.240927, 0.028683,-10.578126,21.549995, 9.524296,-5.425208, 4.240927, 0.028683,-10.578126,21.549995, 0.156934, 0.720836,14.618863,68.631467,300.146637, 0.725848, 0.266376,1836976.875000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000001, 0.000000, 0.000001, 1.014441,-0.002774, 0.001947, 0.018405,-0.062645,,,,,,250218,10:17:15.485,37035.485
Mult,USC,250218 10:17:15.500, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 8.749245,-5.120129, 3.392919, 1.076886,-14.010206,21.227890, 8.749245,-5.120129, 3.392919, 1.076886,-14.010206,21.227890, 8.749245,-5.120129, 3.392919, 1.076886,-14.010206,21.227890, 0.156934, 0.720836,14.618863,68.631467,300.146637, 0.725848, 0.266376,1836976.875000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000001,-0.000001, 0.000000, 1.012259,-0.002826, 0.002194, 0.020831,-0.057581,,,,,,250218,10:17:15.500,37035.5
Mult,USC,250218 10:17:15.515, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 9.459038,-5.259434, 1.122298,-0.886958,-2.352474,21.383913, 9.459038,-5.259434, 1.122298,-0.886958,-2.352474,21.383913, 9.459038,-5.259434, 1.122298,-0.886958,-2.352474,21.383913, 0.156934, 0.720762,14.615812,68.631467,300.040924, 0.725447, 0.266282,1836607.875000,300.000000,69.549992,-0.000000,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 1.015802,-0.003235, 0.001999, 0.021631,-0.062145,,,,,,250218,10:17:15.515,37035.515
Mult,USC,250218 10:17:15.530, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000,10.786967,-5.055898, 1.398947,-0.118051,-16.678033,21.700973,10.786967,-5.055898, 1.398947,-0.118051,-16.678033,21.700973,10.786967,-5.055898, 1.398947,-0.118051,-16.678033,21.700973, 0.156934, 0.720762,14.615812,68.631467,300.040924, 0.725447, 0.266282,1836607.875000,300.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001, 0.000000, 0.000001, 1.014017,-0.003113, 0.001904, 0.021939,-0.071152,,,,,,250218,10:17:15.530,37035.53
Mult,USC,250218 10:17:15.545, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000,10.652367,-5.195441, 5.004284, 2.861017,-12.733233,21.518363,10.652367,-5.195441, 5.004284, 2.861017,-12.733233,21.518363,10.652367,-5.195441, 5.004284, 2.861017,-12.733233,21.518363, 0.156934, 0.720762,14.615812,68.631467,300.040924, 0.725447, 0.266282,1836607.875000,300.000000,69.549992,-0.000000,-0.000000, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 1.012973,-0.003021, 0.001910, 0.021115,-0.070319,,,,,,250218,10:17:15.545,37035.545
Mult,USC,250218 10:17:15.560, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 9.425975,-5.547147, 5.169543, 1.422936,-5.331494,21.068705, 9.425975,-5.547147, 5.169543, 1.422936,-5.331494,21.068705, 9.425975,-5.547147, 5.169543, 1.422936,-5.331494,21.068705, 0.156934, 0.720762,14.615812,68.631467,300.040924, 0.725447, 0.266282,1836607.875000,300.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000001, 0.000000, 0.000000,-0.000001,-0.000001, 1.011179,-0.003052, 0.001910, 0.020303,-0.061975,,,,,,250218,10:17:15.560,37035.56
Mult,USC,250218 10:17:15.575, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 8.524412,-5.163604,-3.250133, 1.320346,-23.325340,20.239791, 8.524412,-5.163604,-3.250133, 1.320346,-23.325340,20.239791, 8.524412,-5.163604,-3.250133, 1.320346,-23.325340,20.239791, 0.156934, 0.720762,14.615812,68.631467,300.040924, 0.725447, 0.266282,1836607.875000,300.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001, 0.000001, 0.000001, 1.013132,-0.003021, 0.001813, 0.020514,-0.056155,,,,,,250218,10:17:15.575,37035.575
Mult,USC,250218 10:17:15.590, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 9.379239,-4.831415, 2.650917,-0.374346,-6.355135,19.568554, 9.379239,-4.831415, 2.650917,-0.374346,-6.355135,19.568554, 9.379239,-4.831415, 2.650917,-0.374346,-6.355135,19.568554, 0.156934, 0.720762,14.615812,68.631467,300.040924, 0.725447, 0.266282,1836607.875000,300.000000,69.549992,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 1.011243,-0.003387, 0.002097, 0.018564,-0.061740,,,,,,250218,10:17:15.590,37035.59
Mult,USC,250218 10:17:15.605, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000,10.712528,-4.748339, 5.595635,-1.027155,-7.086164,19.603636,10.712528,-4.748339, 5.595635,-1.027155,-7.086164,19.603636,10.712528,-4.748339, 5.595635,-1.027155,-7.086164,19.603636, 0.156934, 0.720762,14.615812,68.631467,300.040924, 0.725447, 0.266282,1836607.875000,300.000000,69.549992,-0.000001,-0.000000,-0.000001, 0.000000, 0.000001,-0.000001, 0.000001, 0.000000, 1.014789,-0.002930, 0.002167, 0.018570,-0.070672,,,,,,250218,10:17:15.605,37035.605
Mult,USC,250218 10:17:15.620, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000,11.249140,-4.371624,-2.386943, 0.231166,-15.017672,20.602151,11.249140,-4.371624,-2.386943, 0.231166,-15.017672,20.602151,11.249140,-4.371624,-2.386943, 0.231166,-15.017672,20.602151, 0.156915, 0.720412,14.610421,68.631467,300.052673, 0.725603, 0.266293,1836929.375000,300.000000,69.549992,-0.000000,-0.000000, 0.000000,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 1.013229,-0.003113, 0.001935, 0.016409,-0.074421,,,,,,250218,10:17:15.620,37035.62
Mult,USC,250218 10:17:15.635, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 9.515658,-4.756173,-0.402174, 0.708526,-6.520823,21.699930, 9.515658,-4.756173,-0.402174, 0.708526,-6.520823,21.699930, 9.515658,-4.756173,-0.402174, 0.708526,-6.520823,21.699930, 0.156915, 0.720412,14.610421,68.631467,300.052673, 0.725603, 0.266293,1836929.375000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000001,-0.000001, 0.000000, 1.010419,-0.002835, 0.001556, 0.018588,-0.062704,,,,,,250218,10:17:15.635,37035.635
Mult,USC,250218 10:17:15.650, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000,10.188951,-5.407196, 6.259849,-0.454352,-18.853437,22.250166,10.188951,-5.407196, 6.259849,-0.454352,-18.853437,22.250166,10.188951,-5.407196, 6.259849,-0.454352,-18.853437,22.250166, 0.156915, 0.720412,14.610421,68.631467,300.052673, 0.725603, 0.266293,1836929.375000,300.000000,69.549992,-0.000001,-0.000000, 0.000000, 0.000000,-0.000001, 0.000000,-0.000001,-0.000001, 1.012396,-0.002960, 0.002197, 0.021429,-0.067147,,,,,,250218,10:17:15.650,37035.65
Mult,USC,250218 10:17:15.665, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 9.321949,-5.595295, 3.029968, 3.660976,-11.212946,22.083766, 9.321949,-5.595295, 3.029968, 3.660976,-11.212946,22.083766, 9.321949,-5.595295, 3.029968, 3.660976,-11.212946,22.083766, 0.156915, 0.720412,14.610421,68.631467,300.052673, 0.725603, 0.266293,1836929.375000,300.000000,69.549992,-0.000000,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001, 0.000000, 0.000000, 1.015424,-0.003326, 0.001935, 0.021588,-0.061353,,,,,,250218,10:17:15.665,37035.665
Mult,USC,250218 10:17:15.680, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000,10.453827,-5.726145, 0.640459, 1.726934,-13.822817,21.441775,10.453827,-5.726145, 0.640459, 1.726934,-13.822817,21.441775,10.453827,-5.726145, 0.640459, 1.726934,-13.822817,21.441775, 0.156915, 0.720412,14.610421,68.631467,300.052673, 0.725603, 0.266293,1836929.375000,300.000000,69.549992,-0.000000,-0.000000,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001, 0.000000, 1.015649,-0.003052, 0.001877, 0.022229,-0.068798,,,,,,250218,10:17:15.680,37035.68
Mult,USC,250218 10:17:15.695, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000,10.142176,-5.609943, 3.093551,-0.227521,-20.834128,20.431419,10.142176,-5.609943, 3.093551,-0.227521,-20.834128,20.431419,10.142176,-5.609943, 3.093551,-0.227521,-20.834128,20.431419, 0.156915, 0.720412,14.610421,68.631467,300.052673, 0.725603, 0.266293,1836929.375000,300.000000,69.549992,-0.000000,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 0.000000, 1.014853,-0.003204, 0.001968, 0.021219,-0.066745,,,,,,250218,10:17:15.695,37035.695
Mult,USC,250218 10:17:15.710, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 1.982724,-1.082426, 1.133203, 0.161760,-2.467154, 4.064610, 1.982724,-1.082426, 1.133203, 0.161760,-2.467154, 4.064610, 1.982724,-1.082426, 1.133203, 0.161760,-2.467154, 4.064610, 0.156915, 0.720412,14.610421,68.631467,300.052673, 0.725603, 0.266293,1836929.375000,300.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 0.000000, 0.000000,-0.000001, 1.003381,-0.000653, 0.000369, 0.003900,-0.013055,,,,,,250218,10:17:15.710,37035.71
