Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw),Date,ClockTime,Seconds
Mult,USC,250218 10:23:04.060, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000002,14.116319,-5.415039, 3.989200, 2.852822,-21.646842,23.600651,14.116319,-5.415039, 3.989200, 2.852822,-21.646842,23.600651,14.116319,-5.415039, 3.989200, 2.852822,-21.646842,23.600651, 0.156928, 0.720658,14.625365,68.818915,299.886475, 0.724966, 0.266098,1835831.125000,300.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001, 0.000000,-0.000001, 0.000001, 0.000000, 1.011053,-0.003143, 0.001813, 0.020901,-0.093435,,,,,,250218,10:23:04.060,37384.06
Mult,USC,250218 10:23:04.075, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000002,11.767046,-5.521051,-6.683551, 1.185768,-5.890091,22.573149,11.767046,-5.521051,-6.683551, 1.185768,-5.890091,22.573149,11.767046,-5.521051,-6.683550, 1.185767,-5.890091,22.573149, 0.156928, 0.720658,14.625365,68.818915,299.886475, 0.724966, 0.266098,1835831.125000,300.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 1.013348,-0.002979, 0.002103, 0.021970,-0.077712,,,,,,250218,10:23:04.075,37384.075
Mult,USC,250218 10:23:04.090, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000002,15.098758,-5.684248, 1.694993, 0.286614,-20.983547,21.273825,15.098758,-5.684248, 1.694993, 0.286614,-20.983547,21.273825,15.098758,-5.684247, 1.694994, 0.286614,-20.983547,21.273825, 0.156928, 0.720658,14.625365,68.818915,299.886475, 0.724966, 0.266098,1835831.125000,300.000000,69.549992,-0.000000,-0.000001, 0.000000, 0.000000, 0.000001,-0.000001,-0.000001,-0.000001, 1.010928,-0.002957, 0.001846, 0.021472,-0.099795,,,,,,250218,10:23:04.090,37384.09
Mult,USC,250218 10:23:04.105, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000002,17.289758,-5.256341,10.408280,-1.039796,-19.334126,20.324931,17.289758,-5.256341,10.408280,-1.039796,-19.334126,20.324931,17.289758,-5.256340,10.408281,-1.039796,-19.334126,20.324931, 0.156928, 0.720658,14.625365,68.818915,299.886475, 0.724966, 0.266098,1835831.125000,300.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000, 0.000000, 1.008820,-0.003113, 0.001846, 0.021277,-0.114549,,,,,,250218,10:23:04.105,37384.105
Mult,USC,250218 10:23:04.120, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000000,-0.000002,14.136295,-5.438663,-6.091575, 0.181169,-11.775139,20.478293,14.136295,-5.438663,-6.091575, 0.181169,-11.775139,20.478293,14.136295,-5.438663,-6.091575, 0.181170,-11.775139,20.478293, 0.156921, 0.720299,14.604734,68.818915,300.200531, 0.725411, 0.266377,1835037.250000,300.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 1.008859,-0.002774, 0.001981, 0.019424,-0.093496,,,,,,250218,10:23:04.120,37384.12
Mult,USC,250218 10:23:04.135, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000000,-0.000002,13.548572,-4.375901, 0.051763, 1.252125,-9.746413,20.464074,13.548572,-4.375901, 0.051763, 1.252125,-9.746413,20.464074,13.548572,-4.375901, 0.051762, 1.252125,-9.746413,20.464074, 0.156921, 0.720299,14.604734,68.818915,300.200531, 0.725411, 0.266377,1835037.250000,300.000000,69.549992, 0.000001,-0.000001, 0.000000,-0.000001, 0.000000, 0.000000, 0.000001,-0.000001, 1.009686,-0.002991, 0.001968, 0.018472,-0.089702,,,,,,250218,10:23:04.135,37384.135
Mult,USC,250218 10:23:04.150, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000000,-0.000002,13.946825,-5.190378,12.695538,-0.790340,-20.556864,20.372177,13.946825,-5.190378,12.695538,-0.790340,-20.556864,20.372177,13.946825,-5.190378,12.695537,-0.790339,-20.556864,20.372177, 0.156921, 0.720299,14.604734,68.818915,300.200531, 0.725411, 0.266377,1835037.250000,300.000000,69.549992,-0.000001,-0.000000, 0.000000,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001, 1.008731,-0.002899, 0.002194, 0.018433,-0.092307,,,,,,250218,10:23:04.150,37384.15
Mult,USC,250218 10:23:04.165, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000000,-0.000002,14.448874,-4.922886,-0.518954, 2.739713,-19.821922,20.436747,14.448874,-4.922886,-0.518954, 2.739713,-19.821922,20.436747,14.448874,-4.922886,-0.518955, 2.739714,-19.821922,20.436747, 0.156921, 0.720299,14.604734,68.818915,300.200531, 0.725411, 0.266377,1835037.250000,300.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001, 0.000000, 1.009174,-0.003174, 0.002167, 0.018591,-0.095688,,,,,,250218,10:23:04.165,37384.165
Mult,USC,250218 10:23:04.180, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000000,-0.000002,13.501188,-5.476107,-6.419079,-0.571291,-17.640226,19.710435,13.501188,-5.476107,-6.419079,-0.571291,-17.640226,19.710435,13.501188,-5.476107,-6.419080,-0.571290,-17.640226,19.710435, 0.156921, 0.720299,14.604734,68.818915,300.200531, 0.725411, 0.266377,1835037.250000,300.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001,-0.000001, 1.011276,-0.003421, 0.001968, 0.018561,-0.089262,,,,,,250218,10:23:04.180,37384.18
Mult,USC,250218 10:23:04.195, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000000,-0.000002,16.213603,-4.253800,12.340359, 1.726539,-17.704555,18.701988,16.213603,-4.253800,12.340359, 1.726539,-17.704555,18.701988,16.213604,-4.253800,12.340358, 1.726539,-17.704555,18.701988, 0.156921, 0.720299,14.604734,68.818915,300.200531, 0.725411, 0.266377,1835037.250000,300.000000,69.549992, 0.000001,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 1.011343,-0.003369, 0.001910, 0.019638,-0.107668,,,,,,250218,10:23:04.195,37384.195
Mult,USC,250218 10:23:04.210, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000000,-0.000000, 2.968432,-0.870304, 1.445015,-0.384578,-4.500559, 3.796923, 2.968432,-0.870304, 1.445015,-0.384578,-4.500559, 3.796923, 2.968432,-0.870304, 1.445015,-0.384578,-4.500559, 3.796923, 0.156921, 0.720299,14.604734,68.818915,300.200531, 0.725411, 0.266377,1835037.250000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 1.002139,-0.000592, 0.000467, 0.004092,-0.019676,,,,,,250218,10:23:04.210,37384.21
Mult,USC,250218 10:23:04.225, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315,-0.000002, 0.000000,12.884408,-4.886599,-9.324222,-0.414482,-6.335394,20.161370,12.884408,-4.886599,-9.324222,-0.414482,-6.335394,20.161370,12.884408,-4.886600,-9.324222,-0.414483,-6.335394,20.161370, 0.156918, 0.720444,14.612028,68.818915,299.894684, 0.725429, 0.266105,1836953.750000,300.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000, 1.009366,-0.002765, 0.001874, 0.022253,-0.085302,,,,,,250218,10:23:04.225,37384.225
Mult,USC,250218 10:23:04.240, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315,-0.000002, 0.000000,13.225072,-5.812318, 3.694030,-2.043784,-15.276205,21.563187,13.225072,-5.812318, 3.694030,-2.043784,-15.276205,21.563187,13.225072,-5.812319, 3.694030,-2.043785,-15.276205,21.563187, 0.156918, 0.720444,14.612028,68.818915,299.894684, 0.725429, 0.266105,1836953.750000,300.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.011526,-0.003171, 0.002032, 0.022861,-0.087206,,,,,,250218,10:23:04.240,37384.24
Mult,USC,250218 10:23:04.255, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315,-0.000002, 0.000000,16.149424,-5.165362,14.356165, 2.506641,-15.246717,22.959552,16.149424,-5.165362,14.356165, 2.506641,-15.246717,22.959552,16.149424,-5.165363,14.356165, 2.506640,-15.246717,22.959552, 0.156918, 0.720444,14.612028,68.818915,299.894684, 0.725429, 0.266105,1836953.750000,300.000000,69.549992,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 1.012399,-0.002921, 0.001776, 0.020615,-0.107114,,,,,,250218,10:23:04.255,37384.255
Mult,USC,250218 10:23:04.270, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315,-0.000002, 0.000000,15.335078,-5.949217,-6.320412, 1.560321,-21.914228,24.263240,15.335078,-5.949217,-6.320412, 1.560321,-21.914228,24.263240,15.335078,-5.949218,-6.320412, 1.560320,-21.914228,24.263240, 0.156918, 0.720444,14.612028,68.818915,299.894684, 0.725429, 0.266105,1836953.750000,300.000000,69.549992,-0.000000,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 1.009967,-0.003265, 0.001782, 0.019070,-0.101519,,,,,,250218,10:23:04.270,37384.27
Mult,USC,250218 10:23:04.285, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315,-0.000002, 0.000000,14.811578,-6.119941,-2.438947, 2.023387,-8.658189,23.992514,14.811578,-6.119941,-2.438947, 2.023387,-8.658189,23.992514,14.811578,-6.119942,-2.438947, 2.023387,-8.658190,23.992514, 0.156918, 0.720444,14.612028,68.818915,299.894684, 0.725429, 0.266105,1836953.750000,300.000000,69.549992,-0.000000,-0.000000, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 1.010828,-0.003204, 0.002103, 0.019290,-0.097834,,,,,,250218,10:23:04.285,37384.285
Mult,USC,250218 10:23:04.300, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315,-0.000002, 0.000000,14.431934,-6.437517,10.973080, 2.202667,-29.908833,22.855428,14.431934,-6.437517,10.973080, 2.202667,-29.908833,22.855428,14.431933,-6.437517,10.973080, 2.202666,-29.908833,22.855428, 0.156918, 0.720444,14.612028,68.818915,299.894684, 0.725429, 0.266105,1836953.750000,300.000000,69.549992,-0.000000,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 1.011880,-0.002734, 0.001846, 0.020264,-0.095396,,,,,,250218,10:23:04.300,37384.3
Mult,USC,250218 10:23:04.315, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000000,14.110954,-5.685780, 5.079524, 1.172048,-15.620779,21.888471,14.110954,-5.685780, 5.079524, 1.172048,-15.620779,21.888471,14.110954,-5.685780, 5.079524, 1.172049,-15.620779,21.888471, 0.156926, 0.721110,14.635045,68.818915,299.830597, 0.725126, 0.266049,1836579.625000,300.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001, 0.000000, 1.011780,-0.003363, 0.002167, 0.020367,-0.093247,,,,,,250218,10:23:04.315,37384.315
Mult,USC,250218 10:23:04.330, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000000,13.483417,-5.415073,-7.497788, 0.317577,-25.898916,21.471193,13.483417,-5.415073,-7.497788, 0.317577,-25.898916,21.471193,13.483417,-5.415072,-7.497788, 0.317578,-25.898916,21.471193, 0.156926, 0.721110,14.635045,68.818915,299.830597, 0.725126, 0.266049,1836579.625000,300.000000,69.549992,-0.000001,-0.000000,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 1.009167,-0.003174, 0.002225, 0.021585,-0.089273,,,,,,250218,10:23:04.330,37384.33
Mult,USC,250218 10:23:04.345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000000,14.890721,-3.982044, 7.122061, 0.163229,-21.169110,20.695136,14.890721,-3.982044, 7.122061, 0.163229,-21.169110,20.695136,14.890721,-3.982044, 7.122061, 0.163230,-21.169110,20.695136, 0.156926, 0.721110,14.635045,68.818915,299.830597, 0.725126, 0.266049,1836579.625000,300.000000,69.549992,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000002, 0.000000, 1.013443,-0.002869, 0.001880, 0.022098,-0.098853,,,,,,250218,10:23:04.345,37384.345
Mult,USC,250218 10:23:04.360, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000000,13.901759,-4.677690, 9.956119,-1.223050,-14.881895,20.589584,13.901759,-4.677690, 9.956119,-1.223050,-14.881895,20.589584,13.901759,-4.677689, 9.956119,-1.223050,-14.881895,20.589584, 0.156926, 0.721110,14.635045,68.818915,299.830597, 0.725126, 0.266049,1836579.625000,300.000000,69.549992,-0.000000,-0.000000, 0.000000,-0.000001, 0.000000, 0.000001,-0.000001, 0.000000, 1.010300,-0.002985, 0.001712, 0.021115,-0.092057,,,,,,250218,10:23:04.360,37384.36
Mult,USC,250218 10:23:04.375, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000000,13.638035,-4.137616,-3.484900,-1.887186,-13.527415,21.107501,13.638035,-4.137616,-3.484900,-1.887186,-13.527415,21.107501,13.638035,-4.137616,-3.484900,-1.887186,-13.527415,21.107501, 0.156926, 0.721110,14.635045,68.818915,299.830597, 0.725126, 0.266049,1836579.625000,300.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 0.000000,-0.000001, 1.010449,-0.003265, 0.002063, 0.021497,-0.090380,,,,,,250218,10:23:04.375,37384.375
Mult,USC,250218 10:23:04.390, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000000,15.315247,-4.601423,-1.332244, 0.438237,-7.135541,21.731950,15.315247,-4.601423,-1.332244, 0.438237,-7.135541,21.731950,15.315247,-4.601422,-1.332244, 0.438238,-7.135541,21.731950, 0.156926, 0.721110,14.635045,68.818915,299.830597, 0.725126, 0.266049,1836579.625000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000001, 0.000000,-0.000001, 1.011377,-0.002795, 0.001935, 0.022229,-0.101439,,,,,,250218,10:23:04.390,37384.39
Mult,USC,250218 10:23:04.405, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000000,16.719678,-4.937147, 9.354161,-0.984456,-15.517327,22.554426,16.719678,-4.937147, 9.354161,-0.984456,-15.517327,22.554426,16.719678,-4.937146, 9.354161,-0.984456,-15.517327,22.554426, 0.156926, 0.721110,14.635045,68.818915,299.830597, 0.725126, 0.266049,1836579.625000,300.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 0.000000,-0.000001,-0.000001, 1.011438,-0.002963, 0.002066, 0.021906,-0.110819,,,,,,250218,10:23:04.405,37384.405
Mult,USC,250218 10:23:04.420, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000002,15.583550,-5.917272, 1.360469, 2.332847,-2.965132,23.416400,15.583550,-5.917272, 1.360469, 2.332847,-2.965132,23.416400,15.583550,-5.917271, 1.360470, 2.332847,-2.965132,23.416400, 0.156881, 0.721075,14.629257,68.829406,299.838562, 0.724459, 0.266053,1834812.250000,300.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 1.013043,-0.003140, 0.001910, 0.022855,-0.102957,,,,,,250218,10:23:04.420,37384.42
Mult,USC,250218 10:23:04.435, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000002,14.656303,-6.859308,-5.378947, 2.126893,-12.032579,24.014871,14.656303,-6.859308,-5.378947, 2.126893,-12.032579,24.014871,14.656303,-6.859307,-5.378946, 2.126893,-12.032579,24.014871, 0.156881, 0.721075,14.629257,68.829406,299.838562, 0.724459, 0.266053,1834812.250000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000001, 0.000000, 0.000000, 1.014337,-0.003021, 0.002191, 0.020770,-0.096717,,,,,,250218,10:23:04.435,37384.435
Mult,USC,250218 10:23:04.450, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000002,14.417514,-6.598074, 5.655077, 5.304783,-5.790195,23.615622,14.417514,-6.598074, 5.655077, 5.304783,-5.790195,23.615622,14.417514,-6.598073, 5.655077, 5.304783,-5.790195,23.615622, 0.156881, 0.721075,14.629257,68.829406,299.838562, 0.724459, 0.266053,1834812.250000,300.000000,69.549992,-0.000000,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001, 1.010422,-0.003052, 0.001910, 0.020715,-0.095168,,,,,,250218,10:23:04.450,37384.45
Mult,USC,250218 10:23:04.465, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000002,13.014575,-6.715312, 3.762327, 2.596836,-14.053772,22.809000,13.014575,-6.715312, 3.762327, 2.596836,-14.053772,22.809000,13.014575,-6.715312, 3.762327, 2.596836,-14.053772,22.809000, 0.156881, 0.721075,14.629257,68.829406,299.838562, 0.724459, 0.266053,1834812.250000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 1.010992,-0.002917, 0.002069, 0.018436,-0.085723,,,,,,250218,10:23:04.465,37384.465
Mult,USC,250218 10:23:04.480, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000002,14.735351,-4.993778, 0.451333, 1.293456,-18.303978,21.295390,14.735351,-4.993778, 0.451333, 1.293456,-18.303978,21.295390,14.735352,-4.993778, 0.451334, 1.293456,-18.303978,21.295390, 0.156881, 0.721075,14.629257,68.829406,299.838562, 0.724459, 0.266053,1834812.250000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 1.010645,-0.003204, 0.001718, 0.018848,-0.097531,,,,,,250218,10:23:04.480,37384.48
Mult,USC,250218 10:23:04.495, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000002, 0.000002,16.190961,-4.565818, 3.097418, 0.315828,-19.515853,19.495658,16.190961,-4.565818, 3.097418, 0.315828,-19.515853,19.495658,16.190961,-4.565817, 3.097419, 0.315828,-19.515853,19.495658, 0.156881, 0.721075,14.629257,68.829406,299.838562, 0.724459, 0.266053,1834812.250000,300.000000,69.549992,-0.000001, 0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001, 1.011942,-0.003113, 0.001648, 0.020016,-0.107325,,,,,,250218,10:23:04.495,37384.495
Mult,USC,250218 10:23:04.510, 0.000000, 0.000000, 0.000000, 0.000000, 0.000315, 0.000000, 0.000000, 2.700907,-0.849585, 0.475981,-0.282923,-1.957746, 3.728145, 2.700907,-0.849585, 0.475981,-0.282923,-1.957746, 3.728145, 2.700907,-0.849585, 0.475981,-0.282923,-1.957746, 3.728145, 0.156881, 0.721075,14.629257,68.829406,299.838562, 0.724459, 0.266053,1834812.250000,300.000000,69.549992,-0.000001,-0.000000, 0.000000, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 1.002237,-0.000562, 0.000369, 0.004501,-0.017873,,,,,,250218,10:23:04.510,37384.51
