Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw),Date,ClockTime,Seconds
Type,USC / SI,Time,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Degrees / Degrees,Degrees / Degrees,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,PSId / Pascals,PSId / Pascals,PSIa / Pascals,F / F,Ft/s / m/s,PSId / Pascals, / ,1/ft / 1/ft,ft/s / m/s,F / F, / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / ,Time,,
Mult,USC,250218 10:02:23.525, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002, 0.000000, 9.306658,-5.107420, 6.810459,-1.649702,-18.239663,23.802901, 9.306658,-5.107420, 6.810459,-1.649702,-18.239663,23.802901, 9.306659,-5.107419, 6.810459,-1.649702,-18.239664,23.802901, 0.156948, 0.720842,14.607069,69.788550,300.450897, 0.725407, 0.266355,1830901.000000,300.000000,69.549992,-0.000000,-0.000000, 0.000000,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 1.012589,-0.002960, 0.001712, 0.020493,-0.061326,,,,,,250218,10:02:23.525,36143.525
Mult,USC,250218 10:02:23.540, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002, 0.000000,10.061201,-5.274755, 5.909851, 1.512415,-19.923855,25.833259,10.061201,-5.274755, 5.909851, 1.512415,-19.923855,25.833259,10.061201,-5.274754, 5.909851, 1.512416,-19.923855,25.833259, 0.156948, 0.720842,14.607069,69.788550,300.450897, 0.725407, 0.266355,1830901.000000,300.000000,69.549992,-0.000001,-0.000000, 0.000000, 0.000000, 0.000000,-0.000001,-0.000001, 0.000000, 1.014560,-0.002838, 0.001846, 0.020554,-0.066426,,,,,,250218,10:02:23.540,36143.54
Mult,USC,250218 10:02:23.555, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002, 0.000000, 8.011733,-7.069712,-6.074642, 4.282854, 1.088016,26.515837, 8.011733,-7.069712,-6.074642, 4.282854, 1.088016,26.515837, 8.011733,-7.069711,-6.074642, 4.282854, 1.088016,26.515837, 0.156948, 0.720842,14.607069,69.788550,300.450897, 0.725407, 0.266355,1830901.000000,300.000000,69.549992, 0.000001,-0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 1.013098,-0.003113, 0.002191, 0.020648,-0.052384,,,,,,250218,10:02:23.555,36143.555
Mult,USC,250218 10:02:23.570, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002, 0.000000, 9.135764,-7.740905, 1.829811, 4.249353,-23.624272,25.409259, 9.135764,-7.740905, 1.829811, 4.249353,-23.624272,25.409259, 9.135765,-7.740905, 1.829811, 4.249354,-23.624272,25.409259, 0.156948, 0.720842,14.607069,69.788550,300.450897, 0.725407, 0.266355,1830901.000000,300.000000,69.549992,-0.000001,-0.000000,-0.000001, 0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 1.012717,-0.002960, 0.001877, 0.020142,-0.059725,,,,,,250218,10:02:23.570,36143.57
Mult,USC,250218 10:02:23.585, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002, 0.000000,10.693388,-7.586583,12.666453, 4.929928,-12.724813,23.057899,10.693388,-7.586583,12.666453, 4.929928,-12.724813,23.057899,10.693388,-7.586582,12.666453, 4.929929,-12.724813,23.057899, 0.156948, 0.720842,14.607069,69.788550,300.450897, 0.725407, 0.266355,1830901.000000,300.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 1.011307,-0.003204, 0.002103, 0.021497,-0.070198,,,,,,250218,10:02:23.585,36143.585
Mult,USC,250218 10:02:23.600, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002, 0.000000,10.097823,-6.490706,-1.304359, 0.720549,-5.329268,21.454908,10.097823,-6.490706,-1.304359, 0.720549,-5.329268,21.454908,10.097823,-6.490705,-1.304359, 0.720549,-5.329268,21.454908, 0.156948, 0.720842,14.607069,69.788550,300.450897, 0.725407, 0.266355,1830901.000000,300.000000,69.549992,-0.000001,-0.000001, 0.000001,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001, 1.013705,-0.002927, 0.001712, 0.022055,-0.066196,,,,,,250218,10:02:23.600,36143.6
Mult,USC,250218 10:02:23.615, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002, 8.866458,-4.686420,-6.060061, 1.356992,-16.396855,20.294666, 8.866458,-4.686420,-6.060061, 1.356992,-16.396855,20.294666, 8.866458,-4.686420,-6.060061, 1.356993,-16.396855,20.294666, 0.156923, 0.720448,14.618515,69.788550,300.298798, 0.725241, 0.266220,1831408.250000,300.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 0.000000, 0.000000,-0.000001, 1.010895,-0.002734, 0.001917, 0.023547,-0.058578,,,,,,250218,10:02:23.615,36143.615
Mult,USC,250218 10:02:23.630, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002,10.154745,-4.133078,12.031289, 0.519866,-4.448341,19.304456,10.154745,-4.133078,12.031289, 0.519866,-4.448341,19.304456,10.154746,-4.133078,12.031288, 0.519867,-4.448341,19.304456, 0.156923, 0.720448,14.618515,69.788550,300.298798, 0.725241, 0.266220,1831408.250000,300.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001, 1.015167,-0.003296, 0.001910, 0.023615,-0.067187,,,,,,250218,10:02:23.630,36143.63
Mult,USC,250218 10:02:23.645, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002,10.307863,-3.886958, 5.871579,-4.167881,-25.135789,19.068511,10.307863,-3.886958, 5.871579,-4.167881,-25.135789,19.068511,10.307863,-3.886958, 5.871579,-4.167879,-25.135789,19.068511, 0.156923, 0.720448,14.618515,69.788550,300.298798, 0.725241, 0.266220,1831408.250000,300.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-0.000001, 1.011157,-0.003308, 0.001746, 0.022473,-0.068191,,,,,,250218,10:02:23.645,36143.645
Mult,USC,250218 10:02:23.660, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002, 9.526322,-2.976908,-8.163764, 2.245224,-7.329492,18.497218, 9.526322,-2.976908,-8.163764, 2.245224,-7.329492,18.497218, 9.526321,-2.976908,-8.163764, 2.245224,-7.329492,18.497217, 0.156923, 0.720448,14.618515,69.788550,300.298798, 0.725241, 0.266220,1831408.250000,300.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001, 1.012592,-0.003113, 0.002078, 0.021371,-0.063378,,,,,,250218,10:02:23.660,36143.66
Mult,USC,250218 10:02:23.675, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002,10.944272,-3.713061, 4.986309,-2.935652,-7.938445,18.175923,10.944272,-3.713061, 4.986309,-2.935652,-7.938445,18.175923,10.944272,-3.713060, 4.986309,-2.935651,-7.938445,18.175923, 0.156923, 0.720448,14.618515,69.788550,300.298798, 0.725241, 0.266220,1831408.250000,300.000000,69.549992,-0.000000,-0.000000,-0.000001, 0.000000, 0.000000,-0.000001, 0.000000,-0.000001, 1.011377,-0.003018, 0.001968, 0.020264,-0.072391,,,,,,250218,10:02:23.675,36143.675
Mult,USC,250218 10:02:23.690, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002,10.722977,-4.223373, 8.885095,-1.401594,-18.416997,18.788376,10.722977,-4.223373, 8.885095,-1.401594,-18.416997,18.788376,10.722977,-4.223372, 8.885095,-1.401592,-18.416997,18.788376, 0.156923, 0.720448,14.618515,69.788550,300.298798, 0.725241, 0.266220,1831408.250000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001, 1.009430,-0.003082, 0.001880, 0.017731,-0.070942,,,,,,250218,10:02:23.690,36143.69
Mult,USC,250218 10:02:23.705, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002, 9.096403,-5.135640,-2.645872,-1.279663,-2.965890,21.202363, 9.096403,-5.135640,-2.645872,-1.279663,-2.965890,21.202363, 9.096403,-5.135639,-2.645872,-1.279662,-2.965890,21.202363, 0.156923, 0.720448,14.618515,69.788550,300.298798, 0.725241, 0.266220,1831408.250000,300.000000,69.549992,-0.000000,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001, 0.000000,-0.000001, 1.010034,-0.002930, 0.001968, 0.017761,-0.059797,,,,,,250218,10:02:23.705,36143.705
Mult,USC,250218 10:02:23.720, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000,10.974796,-3.849441,-0.344003,-3.083706,-13.470711,17.356149,10.974796,-3.849441,-0.344003,-3.083706,-13.470711,17.356149,10.974796,-3.849441,-0.344003,-3.083707,-13.470711,17.356149, 0.156919, 0.720605,14.621524,69.788550,300.277832, 0.725289, 0.266201,1831657.125000,300.000000,69.549992,-0.000000,-0.000000,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 1.010965,-0.002917, 0.001813, 0.018912,-0.072532,,,,,,250218,10:02:23.720,36143.72
Mult,USC,250218 10:02:23.735, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000,10.819476,-2.717064, 9.451417,-1.646433,-11.187988,16.028432,10.819476,-2.717064, 9.451417,-1.646433,-11.187988,16.028432,10.819476,-2.717065, 9.451417,-1.646434,-11.187988,16.028432, 0.156919, 0.720605,14.621524,69.788550,300.277832, 0.725289, 0.266201,1831657.125000,300.000000,69.549992,-0.000001,-0.000000, 0.000000, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 1.014148,-0.003052, 0.002063, 0.020389,-0.071861,,,,,,250218,10:02:23.735,36143.735
Mult,USC,250218 10:02:23.750, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000, 8.546564,-3.335667,-3.348888,-4.905344,-12.652985,16.634362, 8.546564,-3.335667,-3.348888,-4.905344,-12.652985,16.634362, 8.546563,-3.335667,-3.348888,-4.905345,-12.652984,16.634362, 0.156919, 0.720605,14.621524,69.788550,300.277832, 0.725289, 0.266201,1831657.125000,300.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000, 0.000000,-0.000001,-0.000001, 1.012451,-0.003082, 0.001654, 0.020230,-0.056470,,,,,,250218,10:02:23.750,36143.75
Mult,USC,250218 10:02:23.765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000, 9.076215,-3.597734,-2.704416,-2.996508,-16.264036,18.434877, 9.076215,-3.597734,-2.704416,-2.996508,-16.264036,18.434877, 9.076214,-3.597734,-2.704416,-2.996509,-16.264036,18.434877, 0.156919, 0.720605,14.621524,69.788550,300.277832, 0.725289, 0.266201,1831657.125000,300.000000,69.549992,-0.000000,-0.000000,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 1.012741,-0.002838, 0.001999, 0.023889,-0.060016,,,,,,250218,10:02:23.765,36143.765
Mult,USC,250218 10:02:23.780, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000,10.545835,-4.480304,10.828777, 0.620423,-18.782440,20.069345,10.545835,-4.480304,10.828777, 0.620423,-18.782440,20.069345,10.545835,-4.480304,10.828777, 0.620422,-18.782440,20.069345, 0.156919, 0.720605,14.621524,69.788550,300.277832, 0.725289, 0.266201,1831657.125000,300.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 1.014560,-0.002899, 0.001559, 0.022638,-0.069792,,,,,,250218,10:02:23.780,36143.78
Mult,USC,250218 10:02:23.795, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000, 9.662266,-5.384160, 4.602813, 1.882289,-13.785260,21.522126, 9.662266,-5.384160, 4.602813, 1.882289,-13.785260,21.522126, 9.662266,-5.384160, 4.602813, 1.882288,-13.785260,21.522126, 0.156919, 0.720605,14.621524,69.788550,300.277832, 0.725289, 0.266201,1831657.125000,300.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000, 1.012073,-0.003052, 0.001590, 0.023007,-0.063647,,,,,,250218,10:02:23.795,36143.795
Mult,USC,250218 10:02:23.810, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000001, 0.000000, 1.673927,-1.341227,-0.928773, 0.360661,-3.219839, 4.488305, 1.673927,-1.341227,-0.928773, 0.360661,-3.219839, 4.488305, 1.673927,-1.341227,-0.928773, 0.360661,-3.219839, 4.488305, 0.156919, 0.720605,14.621524,69.788550,300.277832, 0.725289, 0.266201,1831657.125000,300.000000,69.549992,-0.000001,-0.000000, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 1.002237,-0.000656, 0.000400, 0.004471,-0.010960,,,,,,250218,10:02:23.810,36143.81
Mult,USC,250218 10:02:23.825, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000,10.850420,-3.621484, 6.173087,-5.205050,-11.924628,16.752527,10.850420,-3.621484, 6.173087,-5.205050,-11.924628,16.752527,10.850420,-3.621485, 6.173087,-5.205051,-11.924628,16.752527, 0.156939, 0.721003,14.625948,69.788550,300.254333, 0.725395, 0.266180,1832068.000000,300.000000,69.549992,-0.000000,-0.000000,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001, 1.012421,-0.003174, 0.002289, 0.019727,-0.071748,,,,,,250218,10:02:23.825,36143.825
Mult,USC,250218 10:02:23.840, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000,10.139006,-2.841295, 6.308286,-1.288579,-18.848418,16.087043,10.139006,-2.841295, 6.308286,-1.288579,-18.848418,16.087043,10.139006,-2.841296, 6.308286,-1.288580,-18.848418,16.087043, 0.156939, 0.721003,14.625948,69.788550,300.254333, 0.725395, 0.266180,1832068.000000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 1.012048,-0.003717, 0.002271, 0.019131,-0.067310,,,,,,250218,10:02:23.840,36143.84
Mult,USC,250218 10:02:23.855, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000, 8.263426,-3.622761,-3.547133,-4.724227,-9.739164,17.183791, 8.263426,-3.622761,-3.547133,-4.724227,-9.739164,17.183791, 8.263426,-3.622761,-3.547133,-4.724228,-9.739164,17.183791, 0.156939, 0.721003,14.625948,69.788550,300.254333, 0.725395, 0.266180,1832068.000000,300.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000002, 0.000000,-0.000001, 0.000000,-0.000001, 1.012582,-0.003491, 0.001743, 0.018018,-0.054515,,,,,,250218,10:02:23.855,36143.855
Mult,USC,250218 10:02:23.870, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000, 9.801085,-3.944342, 3.422698,-2.868293,-15.989994,18.962054, 9.801085,-3.944342, 3.422698,-2.868293,-15.989994,18.962054, 9.801085,-3.944343, 3.422698,-2.868294,-15.989993,18.962054, 0.156939, 0.721003,14.625948,69.788550,300.254333, 0.725395, 0.266180,1832068.000000,300.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 1.013318,-0.002991, 0.001682, 0.018808,-0.064752,,,,,,250218,10:02:23.870,36143.87
Mult,USC,250218 10:02:23.885, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000,11.167884,-4.698416, 9.200299, 2.663827,-22.180728,20.642387,11.167884,-4.698416, 9.200299, 2.663827,-22.180728,20.642387,11.167884,-4.698417, 9.200299, 2.663826,-22.180728,20.642387, 0.156939, 0.721003,14.625948,69.788550,300.254333, 0.725395, 0.266180,1832068.000000,300.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001, 1.014111,-0.002979, 0.002161, 0.020105,-0.073954,,,,,,250218,10:02:23.885,36143.885
Mult,USC,250218 10:02:23.900, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000, 8.880245,-5.921016,-1.736542, 1.215717,-14.969482,21.896145, 8.880245,-5.921016,-1.736542, 1.215717,-14.969482,21.896145, 8.880245,-5.921017,-1.736542, 1.215716,-14.969482,21.896145, 0.156939, 0.721003,14.625948,69.788550,300.254333, 0.725395, 0.266180,1832068.000000,300.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001,-0.000001, 0.000001,-0.000001,-0.000001, 1.011188,-0.003113, 0.001877, 0.023483,-0.058290,,,,,,250218,10:02:23.900,36143.9
Mult,USC,250218 10:02:23.915, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004,-0.000002, 8.324700,-6.573795,-1.859355, 1.144829,-18.985583,22.421551, 8.324700,-6.573795,-1.859355, 1.144829,-18.985583,22.421551, 8.324700,-6.573796,-1.859356, 1.144828,-18.985583,22.421551, 0.156937, 0.721218,14.632467,69.788550,300.445923, 0.725396, 0.266350,1830902.750000,300.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 1.013290,-0.002902, 0.001712, 0.022720,-0.054462,,,,,,250218,10:02:23.915,36143.915
Mult,USC,250218 10:02:23.930, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004,-0.000002, 9.326329,-6.393352, 8.192433, 2.990065,-10.874124,22.154010, 9.326329,-6.393352, 8.192433, 2.990065,-10.874124,22.154010, 9.326329,-6.393353, 8.192433, 2.990065,-10.874124,22.154010, 0.156937, 0.721218,14.632467,69.788550,300.445923, 0.725396, 0.266350,1830902.750000,300.000000,69.549992,-0.000000, 0.000001, 0.000000, 0.000000, 0.000000,-0.000001, 0.000000,-0.000001, 1.011130,-0.002734, 0.002325, 0.023227,-0.061234,,,,,,250218,10:02:23.930,36143.93
Mult,USC,250218 10:02:23.945, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004,-0.000002, 9.526186,-6.266467,-1.443377, 1.909623,-10.487891,22.331588, 9.526186,-6.266467,-1.443377, 1.909623,-10.487891,22.331588, 9.526185,-6.266468,-1.443378, 1.909623,-10.487891,22.331588, 0.156937, 0.721218,14.632467,69.788550,300.445923, 0.725396, 0.266350,1830902.750000,300.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.010263,-0.003235, 0.001691, 0.023083,-0.062511,,,,,,250218,10:02:23.945,36143.945
Mult,USC,250218 10:02:23.960, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004,-0.000002,10.692279,-5.706413,-2.535457, 0.542902,-8.418552,22.416176,10.692279,-5.706413,-2.535457, 0.542902,-8.418552,22.416176,10.692279,-5.706414,-2.535457, 0.542903,-8.418552,22.416176, 0.156937, 0.721218,14.632467,69.788550,300.445923, 0.725396, 0.266350,1830902.750000,300.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 1.011624,-0.003082, 0.001904, 0.021085,-0.070396,,,,,,250218,10:02:23.960,36143.96
Mult,USC,250218 10:02:23.975, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004,-0.000002,11.507196,-4.990680, 4.705364, 1.266476,-15.703554,22.233801,11.507196,-4.990680, 4.705364, 1.266476,-15.703554,22.233801,11.507195,-4.990681, 4.705364, 1.266476,-15.703554,22.233801, 0.156937, 0.721218,14.632467,69.788550,300.445923, 0.725396, 0.266350,1830902.750000,300.000000,69.549992,-0.000000,-0.000000,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000,-0.000001, 1.014169,-0.003369, 0.001947, 0.019446,-0.076047,,,,,,250218,10:02:23.975,36143.975
Mult,USC,250218 10:02:23.990, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004,-0.000002, 8.996276,-5.322502, 2.263367,-1.049581,-20.612361,22.336686, 8.996276,-5.322502, 2.263367,-1.049581,-20.612361,22.336686, 8.996275,-5.322503, 2.263366,-1.049581,-20.612361,22.336686, 0.156937, 0.721218,14.632467,69.788550,300.445923, 0.725396, 0.266350,1830902.750000,300.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001, 0.000000, 0.000000, 1.010428,-0.003247, 0.001846, 0.020047,-0.059164,,,,,,250218,10:02:23.990,36143.99
Mult,USC,250218 10:02:24.005, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004,-0.000002, 9.054727,-4.568038,-1.082035, 1.635450,-8.074484,22.003100, 9.054727,-4.568038,-1.082035, 1.635450,-8.074484,22.003100, 9.054727,-4.568039,-1.082035, 1.635451,-8.074484,22.003100, 0.156937, 0.721218,14.632467,69.788550,300.445923, 0.725396, 0.266350,1830902.750000,300.000000,69.549992,-0.000000,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001, 1.012326,-0.003113, 0.002322, 0.019101,-0.059728,,,,,,250218,10:02:24.005,36144.005
Mult,USC,250218 10:02:24.020, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000,10.606850,-5.132483, 5.341241,-0.152763,-14.267434,21.308047,10.606850,-5.132483, 5.341241,-0.152763,-14.267434,21.308047,10.606850,-5.132484, 5.341241,-0.152764,-14.267434,21.308047, 0.156938, 0.721462,14.606550,69.788550,300.391541, 0.725095, 0.266302,1830474.250000,300.000000,69.549992,-0.000000,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001, 1.013821,-0.003082, 0.002267, 0.020773,-0.069958,,,,,,250218,10:02:24.020,36144.02
Mult,USC,250218 10:02:24.035, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000,10.952591,-4.746426, 2.846231, 1.269181,-20.441380,21.130557,10.952591,-4.746426, 2.846231, 1.269181,-20.441380,21.130557,10.952591,-4.746427, 2.846231, 1.269180,-20.441380,21.130557, 0.156938, 0.721462,14.606550,69.788550,300.391541, 0.725095, 0.266302,1830474.250000,300.000000,69.549992,-0.000000,-0.000000,-0.000001, 0.000000, 0.000001,-0.000001,-0.000001,-0.000001, 1.014722,-0.003021, 0.001877, 0.022476,-0.072395,,,,,,250218,10:02:24.035,36144.035
Mult,USC,250218 10:02:24.050, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000, 8.124307,-5.408723,-1.402006,-1.157352,-18.392719,21.358119, 8.124307,-5.408723,-1.402006,-1.157352,-18.392719,21.358119, 8.124307,-5.408724,-1.402006,-1.157353,-18.392719,21.358119, 0.156938, 0.721462,14.606550,69.788550,300.391541, 0.725095, 0.266302,1830474.250000,300.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 1.015359,-0.003430, 0.001437, 0.022760,-0.053309,,,,,,250218,10:02:24.050,36144.05
Mult,USC,250218 10:02:24.065, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000, 9.317385,-4.447594, 5.616077,-0.964630,-20.758643,21.913365, 9.317385,-4.447594, 5.616077,-0.964630,-20.758643,21.913365, 9.317385,-4.447595, 5.616077,-0.964631,-20.758643,21.913365, 0.156938, 0.721462,14.606550,69.788550,300.391541, 0.725095, 0.266302,1830474.250000,300.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001, 1.015033,-0.002902, 0.001526, 0.022989,-0.061543,,,,,,250218,10:02:24.065,36144.065
Mult,USC,250218 10:02:24.080, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000,10.301923,-4.634076, 4.101457,-0.006238,-16.929545,22.997239,10.301923,-4.634076, 4.101457,-0.006238,-16.929545,22.997239,10.301923,-4.634077, 4.101457,-0.006239,-16.929545,22.997239, 0.156938, 0.721462,14.606550,69.788550,300.391541, 0.725095, 0.266302,1830474.250000,300.000000,69.549992,-0.000000,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000, 1.014371,-0.003021, 0.001846, 0.023236,-0.068066,,,,,,250218,10:02:24.080,36144.08
Mult,USC,250218 10:02:24.095, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000004, 0.000000, 9.215076,-5.047260,-5.731699,-0.357057,-11.597345,24.349835, 9.215076,-5.047260,-5.731699,-0.357057,-11.597345,24.349835, 9.215075,-5.047261,-5.731699,-0.357058,-11.597345,24.349835, 0.156938, 0.721462,14.606550,69.788550,300.391541, 0.725095, 0.266302,1830474.250000,300.000000,69.549992,-0.000001,-0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000, 1.013312,-0.003174, 0.002103, 0.023392,-0.060792,,,,,,250218,10:02:24.095,36144.095
Mult,USC,250218 10:02:24.110, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276,-0.000001, 0.000000, 2.014110,-1.099051, 0.610435, 0.033781,-3.260343, 4.945097, 2.014110,-1.099051, 0.610435, 0.033781,-3.260343, 4.945097, 2.014110,-1.099051, 0.610435, 0.033781,-3.260343, 4.945097, 0.156938, 0.721462,14.606550,69.788550,300.391541, 0.725095, 0.266302,1830474.250000,300.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000001, 0.000000,-0.000001,-0.000001,-0.000001, 1.002460,-0.000623, 0.000369, 0.004153,-0.013267,,,,,,250218,10:02:24.110,36144.11
Mult,USC,250218 10:02:24.125, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002,11.584127,-6.202992, 8.597511, 2.309478,-17.839628,24.626540,11.584127,-6.202992, 8.597511, 2.309478,-17.839628,24.626540,11.584128,-6.202992, 8.597510, 2.309479,-17.839628,24.626540, 0.156952, 0.720610,14.612856,69.788550,300.347504, 0.725807, 0.266263,1832541.250000,300.000000,69.549992,-0.000000,-0.000000,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001, 1.012585,-0.003052, 0.002002, 0.019601,-0.076392,,,,,,250218,10:02:24.125,36144.125
