Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw),Date,ClockTime,Seconds
Mult,USC,250218 10:10:29.760, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000002, 3.737565,-1.264431, 2.173653, 0.592404,-5.230236, 5.858208, 3.737565,-1.264431, 2.173653, 0.592404,-5.230236, 5.858208, 3.737565,-1.264431, 2.173653, 0.592404,-5.230236, 5.858208, 0.156936, 0.182610,14.705923,66.905777,150.069946, 0.183199, 0.133403,929649.625000,150.000000,69.549992,-0.000001,-0.000000,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 1.014456,-0.003116, 0.001743, 0.017480,-0.024778,,,,,,250218,10:10:29.760,36629.76
Mult,USC,250218 10:10:29.775, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000002, 3.142023,-1.685120,-3.444314,-1.174110,-5.299814, 6.290207, 3.142023,-1.685120,-3.444314,-1.174110,-5.299814, 6.290207, 3.142023,-1.685120,-3.444314,-1.174110,-5.299814, 6.290207, 0.156936, 0.182610,14.705923,66.905777,150.069946, 0.183199, 0.133403,929649.625000,150.000000,69.549992,-0.000000,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 1.014780,-0.003201, 0.001178, 0.018112,-0.020727,,,,,,250218,10:10:29.775,36629.775
Mult,USC,250218 10:10:29.790, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000002, 3.482806,-1.784922, 1.786096, 1.003188,-3.041630, 6.258465, 3.482806,-1.784922, 1.786096, 1.003188,-3.041630, 6.258465, 3.482806,-1.784922, 1.786097, 1.003188,-3.041630, 6.258465, 0.156936, 0.182610,14.705923,66.905777,150.069946, 0.183199, 0.133403,929649.625000,150.000000,69.549992, 0.000001,-0.000000, 0.000000,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001, 1.016290,-0.003143, 0.001590, 0.018060,-0.022958,,,,,,250218,10:10:29.790,36629.79
Mult,USC,250218 10:10:29.805, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000002, 4.295990,-1.926906, 4.991171, 1.058401, 0.073494, 6.103578, 4.295990,-1.926906, 4.991171, 1.058401, 0.073494, 6.103578, 4.295990,-1.926906, 4.991171, 1.058401, 0.073494, 6.103578, 0.156936, 0.182610,14.705923,66.905777,150.069946, 0.183199, 0.133403,929649.625000,150.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000, 0.000001, 1.014948,-0.003177, 0.001712, 0.018506,-0.028366,,,,,,250218,10:10:29.805,36629.805
Mult,USC,250218 10:10:29.820, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 4.713868,-1.819324,-2.995213,-0.157018,-2.559350, 6.062245, 4.713868,-1.819324,-2.995213,-0.157018,-2.559350, 6.062245, 4.713868,-1.819324,-2.995213,-0.157018,-2.559350, 6.062245, 0.156927, 0.182545,14.704817,66.905777,150.049423, 0.183135, 0.133385,929452.562500,150.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000, 0.000000, 1.013321,-0.002979, 0.001617, 0.021143,-0.031175,,,,,,250218,10:10:29.820,36629.82
Mult,USC,250218 10:10:29.835, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 4.695861,-2.005831,-2.359706, 0.329063,-3.186058, 5.794864, 4.695861,-2.005831,-2.359706, 0.329063,-3.186058, 5.794864, 4.695861,-2.005831,-2.359706, 0.329063,-3.186058, 5.794864, 0.156927, 0.182545,14.704817,66.905777,150.049423, 0.183135, 0.133385,929452.562500,150.000000,69.549992,-0.000000,-0.000001, 0.000000,-0.000001, 0.000001,-0.000001, 0.000000, 0.000001, 1.015906,-0.002991, 0.001846, 0.021280,-0.031010,,,,,,250218,10:10:29.835,36629.835
Mult,USC,250218 10:10:29.850, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 4.229902,-1.386921, 5.414832, 0.148776, 1.670645, 5.466941, 4.229902,-1.386921, 5.414832, 0.148776, 1.670645, 5.466941, 4.229902,-1.386921, 5.414832, 0.148776, 1.670645, 5.466941, 0.156927, 0.182545,14.704817,66.905777,150.049423, 0.183135, 0.133385,929452.562500,150.000000,69.549992,-0.000001, 0.000001, 0.000001,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001, 1.016608,-0.002768, 0.001813, 0.020398,-0.028005,,,,,,250218,10:10:29.850,36629.85
Mult,USC,250218 10:10:29.865, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 3.207406,-1.443873,-1.811929, 0.113334,-7.333465, 5.517983, 3.207406,-1.443873,-1.811929, 0.113334,-7.333465, 5.517983, 3.207406,-1.443873,-1.811929, 0.113334,-7.333465, 5.517983, 0.156927, 0.182545,14.704817,66.905777,150.049423, 0.183135, 0.133385,929452.562500,150.000000,69.549992,-0.000000,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001, 1.015802,-0.003296, 0.001691, 0.019040,-0.021213,,,,,,250218,10:10:29.865,36629.865
Mult,USC,250218 10:10:29.880, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 2.832437,-1.318250,-3.594081,-0.759916,-0.256905, 5.509700, 2.832437,-1.318250,-3.594081,-0.759916,-0.256905, 5.509700, 2.832437,-1.318250,-3.594081,-0.759916,-0.256905, 5.509700, 0.156927, 0.182545,14.704817,66.905777,150.049423, 0.183135, 0.133385,929452.562500,150.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 1.016479,-0.003586, 0.001654, 0.017072,-0.018722,,,,,,250218,10:10:29.880,36629.88
Mult,USC,250218 10:10:29.895, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 3.578105,-1.572117, 3.083227,-0.474969,-8.793806, 5.307219, 3.578105,-1.572117, 3.083227,-0.474969,-8.793806, 5.307219, 3.578105,-1.572117, 3.083227,-0.474969,-8.793806, 5.307219, 0.156927, 0.182545,14.704817,66.905777,150.049423, 0.183135, 0.133385,929452.562500,150.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 1.014655,-0.002979, 0.001718, 0.017136,-0.023637,,,,,,250218,10:10:29.895,36629.895
Mult,USC,250218 10:10:29.910, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000, 0.000000, 0.777620,-0.225083, 0.763448, 0.081520,-1.424190, 1.084106, 0.777620,-0.225083, 0.763448, 0.081520,-1.424190, 1.084106, 0.777620,-0.225083, 0.763448, 0.081520,-1.424190, 1.084106, 0.156927, 0.182545,14.704817,66.905777,150.049423, 0.183135, 0.133385,929452.562500,150.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001, 0.000000, 1.003033,-0.000653, 0.000400, 0.003268,-0.005166,,,,,,250218,10:10:29.910,36629.91
Mult,USC,250218 10:10:29.925, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 3.453275,-1.766764,-2.593869,-0.555038,-5.804275, 5.572855, 3.453275,-1.766764,-2.593869,-0.555038,-5.804275, 5.572855, 3.453275,-1.766764,-2.593869,-0.555038,-5.804275, 5.572855, 0.156928, 0.181954,14.687969,66.905777,150.092270, 0.183144, 0.133423,929234.437500,150.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 1.015076,-0.003308, 0.002039, 0.017105,-0.022772,,,,,,250218,10:10:29.925,36629.925
Mult,USC,250218 10:10:29.940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 3.999279,-1.568345, 1.672500,-0.262688,-4.766112, 5.673901, 3.999279,-1.568345, 1.672500,-0.262688,-4.766112, 5.673901, 3.999279,-1.568345, 1.672500,-0.262688,-4.766112, 5.673901, 0.156928, 0.181954,14.687969,66.905777,150.092270, 0.183144, 0.133423,929234.437500,150.000000,69.549992,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 1.016187,-0.003387, 0.001917, 0.017792,-0.026420,,,,,,250218,10:10:29.940,36629.94
Mult,USC,250218 10:10:29.955, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 4.042171,-1.550886, 3.656035, 1.163607,-0.506393, 5.669390, 4.042171,-1.550886, 3.656035, 1.163607,-0.506393, 5.669390, 4.042172,-1.550886, 3.656035, 1.163607,-0.506393, 5.669390, 0.156928, 0.181954,14.687969,66.905777,150.092270, 0.183144, 0.133423,929234.437500,150.000000,69.549992,-0.000000,-0.000000,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001,-0.000001, 1.015802,-0.003177, 0.001614, 0.020615,-0.026747,,,,,,250218,10:10:29.955,36629.955
Mult,USC,250218 10:10:29.970, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 4.582947,-1.610497,-0.397612,-0.495155, 4.161005, 5.890930, 4.582947,-1.610497,-0.397612,-0.495155, 4.161005, 5.890930, 4.582947,-1.610497,-0.397613,-0.495155, 4.161005, 5.890930, 0.156928, 0.181954,14.687969,66.905777,150.092270, 0.183144, 0.133423,929234.437500,150.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 1.016959,-0.003113, 0.001877, 0.020386,-0.030220,,,,,,250218,10:10:29.970,36629.97
Mult,USC,250218 10:10:29.985, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 4.242932,-1.828520,-3.164748,-0.699656,-3.427434, 6.174895, 4.242932,-1.828520,-3.164748,-0.699656,-3.427434, 6.174895, 4.242932,-1.828520,-3.164748,-0.699656,-3.427434, 6.174895, 0.156928, 0.181954,14.687969,66.905777,150.092270, 0.183144, 0.133423,929234.437500,150.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000, 1.016153,-0.002899, 0.001743, 0.020416,-0.028029,,,,,,250218,10:10:29.985,36629.985
Mult,USC,250218 10:10:30.000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 3.947856,-1.522214, 2.676454, 1.124382, 4.483736, 6.082258, 3.947856,-1.522214, 2.676454, 1.124382, 4.483736, 6.082258, 3.947856,-1.522214, 2.676454, 1.124382, 4.483736, 6.082258, 0.156928, 0.181954,14.687969,66.905777,150.092270, 0.183144, 0.133423,929234.437500,150.000000,69.549992,-0.000000,-0.000000,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001, 1.013535,-0.002991, 0.001880, 0.018842,-0.026067,,,,,,250218,10:10:30.000,36630.0
Mult,USC,250218 10:10:30.015, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002, 3.489796,-1.759786,-0.637232,-0.786910,-2.786843, 6.525242, 3.489796,-1.759786,-0.637232,-0.786910,-2.786843, 6.525242, 3.489796,-1.759786,-0.637232,-0.786909,-2.786843, 6.525243, 0.156917, 0.182634,14.711339,66.905777,150.296921, 0.183821, 0.133605,931398.562500,150.000000,69.549992,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000, 1.014883,-0.002991, 0.001682, 0.018536,-0.022962,,,,,,250218,10:10:30.015,36630.015
Mult,USC,250218 10:10:30.030, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002, 3.622175,-1.855890,-2.525025, 0.106248,-3.683694, 6.916695, 3.622175,-1.855890,-2.525025, 0.106248,-3.683694, 6.916695, 3.622175,-1.855890,-2.525026, 0.106248,-3.683694, 6.916695, 0.156917, 0.182634,14.711339,66.905777,150.296921, 0.183821, 0.133605,931398.562500,150.000000,69.549992,-0.000000,-0.000000, 0.000000,-0.000001, 0.000000, 0.000001,-0.000001, 0.000000, 1.013855,-0.002979, 0.001590, 0.017450,-0.023899,,,,,,250218,10:10:30.030,36630.03
Mult,USC,250218 10:10:30.045, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002, 3.745503,-1.775020, 2.271818, 1.003996,-0.366387, 6.895460, 3.745503,-1.775020, 2.271818, 1.003996,-0.366387, 6.895460, 3.745503,-1.775020, 2.271817, 1.003997,-0.366387, 6.895460, 0.156917, 0.182634,14.711339,66.905777,150.296921, 0.183821, 0.133605,931398.562500,150.000000,69.549992,-0.000001,-0.000001, 0.000000, 0.000000, 0.000000,-0.000001, 0.000000, 0.000000, 1.015100,-0.002570, 0.001935, 0.016846,-0.024712,,,,,,250218,10:10:30.045,36630.045
Mult,USC,250218 10:10:30.060, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002, 3.659964,-1.684277, 3.129019, 1.156328,-8.195653, 6.702576, 3.659964,-1.684277, 3.129019, 1.156328,-8.195653, 6.702576, 3.659964,-1.684277, 3.129019, 1.156328,-8.195653, 6.702576, 0.156917, 0.182634,14.711339,66.905777,150.296921, 0.183821, 0.133605,931398.562500,150.000000,69.549992,-0.000000,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 1.013126,-0.003177, 0.001755, 0.016501,-0.024216,,,,,,250218,10:10:30.060,36630.06
Mult,USC,250218 10:10:30.075, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002, 3.527523,-1.968966, 0.442827, 0.480785,-3.016398, 6.281917, 3.527523,-1.968966, 0.442827, 0.480785,-3.016398, 6.281917, 3.527523,-1.968966, 0.442827, 0.480785,-3.016398, 6.281917, 0.156917, 0.182634,14.711339,66.905777,150.296921, 0.183821, 0.133605,931398.562500,150.000000,69.549992,-0.000001,-0.000000,-0.000001, 0.000000,-0.000001,-0.000001, 0.000000,-0.000001, 1.014725,-0.002838, 0.001782, 0.016666,-0.023185,,,,,,250218,10:10:30.075,36630.075
Mult,USC,250218 10:10:30.090, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002, 4.016638,-1.615376, 0.717044, 0.808322,-1.974492, 5.612608, 4.016638,-1.615376, 0.717044, 0.808322,-1.974492, 5.612608, 4.016638,-1.615376, 0.717044, 0.808322,-1.974492, 5.612608, 0.156917, 0.182634,14.711339,66.905777,150.296921, 0.183821, 0.133605,931398.562500,150.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 1.014178,-0.003177, 0.001846, 0.019638,-0.026527,,,,,,250218,10:10:30.090,36630.09
Mult,USC,250218 10:10:30.105, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000002,-0.000002, 4.010153,-1.054413, 1.661650, 0.079530,-5.946514, 5.090609, 4.010153,-1.054413, 1.661650, 0.079530,-5.946514, 5.090609, 4.010153,-1.054413, 1.661650, 0.079530,-5.946514, 5.090609, 0.156917, 0.182634,14.711339,66.905777,150.296921, 0.183821, 0.133605,931398.562500,150.000000,69.549992,-0.000000,-0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000000, 0.000000, 1.016473,-0.003491, 0.001712, 0.020526,-0.026619,,,,,,250218,10:10:30.105,36630.105
Mult,USC,250218 10:10:30.120, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 3.739597,-1.272212, 0.384095,-1.426721, 3.328206, 5.071117, 3.739597,-1.272212, 0.384095,-1.426721, 3.328206, 5.071117, 3.739597,-1.272212, 0.384095,-1.426721, 3.328206, 5.071117, 0.156936, 0.181964,14.718597,66.905777,149.978394, 0.183133, 0.133322,929883.187500,150.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001, 0.000000, 1.016666,-0.003116, 0.002103, 0.020239,-0.024645,,,,,,250218,10:10:30.120,36630.12
Mult,USC,250218 10:10:30.135, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 4.034324,-1.247830,-2.164339,-0.671498, 0.003846, 5.278231, 4.034324,-1.247830,-2.164339,-0.671498, 0.003846, 5.278231, 4.034324,-1.247830,-2.164339,-0.671498, 0.003846, 5.278231, 0.156936, 0.181964,14.718597,66.905777,149.978394, 0.183133, 0.133322,929883.187500,150.000000,69.549992,-0.000001,-0.000000,-0.000001,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001, 1.016736,-0.003174, 0.001437, 0.020389,-0.026719,,,,,,250218,10:10:30.135,36630.135
Mult,USC,250218 10:10:30.150, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 4.495692,-1.173678,-0.121523,-0.193979,-4.971032, 5.743609, 4.495692,-1.173678,-0.121523,-0.193979,-4.971032, 5.743609, 4.495692,-1.173678,-0.121524,-0.193979,-4.971032, 5.743609, 0.156936, 0.181964,14.718597,66.905777,149.978394, 0.183133, 0.133322,929883.187500,150.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001, 0.000001,-0.000001, 0.000000, 1.017365,-0.003174, 0.001724, 0.018567,-0.029811,,,,,,250218,10:10:30.150,36630.15
Mult,USC,250218 10:10:30.165, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 3.937111,-1.545568, 0.514738,-0.522681, 3.955526, 6.179552, 3.937111,-1.545568, 0.514738,-0.522681, 3.955526, 6.179552, 3.937111,-1.545568, 0.514738,-0.522681, 3.955526, 6.179552, 0.156936, 0.181964,14.718597,66.905777,149.978394, 0.183133, 0.133322,929883.187500,150.000000,69.549992,-0.000001,-0.000001,-0.000001,-0.000001, 0.000000,-0.000001,-0.000001,-0.000001, 1.013828,-0.002921, 0.001526, 0.017892,-0.025930,,,,,,250218,10:10:30.165,36630.165
Mult,USC,250218 10:10:30.180, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 3.645253,-1.631367,-1.439080, 0.402156,-3.858708, 6.556856, 3.645253,-1.631367,-1.439080, 0.402156,-3.858708, 6.556856, 3.645253,-1.631367,-1.439080, 0.402156,-3.858708, 6.556856, 0.156936, 0.181964,14.718597,66.905777,149.978394, 0.183133, 0.133322,929883.187500,150.000000,69.549992,-0.000000,-0.000001, 0.000000,-0.000001, 0.000000,-0.000001, 0.000000, 0.000000, 1.016312,-0.003491, 0.001852, 0.016757,-0.024084,,,,,,250218,10:10:30.180,36630.18
Mult,USC,250218 10:10:30.195, 0.000000, 0.000000, 0.000000, 0.000000, 0.000276, 0.000000,-0.000002, 4.122602,-1.821246, 1.794556, 1.147926,-1.591353, 6.733778, 4.122602,-1.821246, 1.794556, 1.147926,-1.591353, 6.733778, 4.122602,-1.821246, 1.794556, 1.147926,-1.591353, 6.733778, 0.156936, 0.181964,14.718597,66.905777,149.978394, 0.183133, 0.133322,929883.187500,150.000000,69.549992,-0.000000,-0.000001,-0.000001, 0.000000, 0.000000,-0.000001,-0.000001,-0.000001, 1.014725,-0.003143, 0.001746, 0.016599,-0.027219,,,,,,250218,10:10:30.195,36630.195
