Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Type,USC / SI,Time,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Degrees / Degrees,Degrees / Degrees,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,PSId / Pascals,PSId / Pascals,PSIa / Pascals,F / F,Ft/s / m/s,PSId / Pascals, / ,1/ft / 1/ft,ft/s / m/s,F / F, / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / 
Sing,USC,250217 10:39:17.875, 0.000000, 0.000000, 0.000000, 0.000000, 0.000512,-0.999998, 0.000000,13.139823,-4.751749, 1.051440, 1.849605,-13.346713,21.102658,13.139823,-4.751749, 1.051440, 1.849605,-13.346713,21.102658,13.054892,-4.980346, 1.051440, 1.616391,-13.376960,21.102658, 0.156926, 0.717144,14.642599,72.031665,299.987054, 0.721822, 0.265382,1818720.867500,300.000000,68.256863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 1.017937,-0.003098, 0.002215, 0.020242,-0.087009,,,,,
Sing,USC,250217 10:39:40.368, 0.000000, 0.000000, 0.000000, 0.000000, 0.000512, 0.000001, 0.000000,13.170147,-1.364200, 1.095872, 0.346124,-12.196871, 8.466548,13.170147,-1.364200, 1.095872, 0.346124,-12.196871, 8.466548,13.170147,-1.364199, 1.095872, 0.346124,-12.196871, 8.466548, 0.156910, 0.716639,14.640595,72.137385,299.919005, 0.721315, 0.265295,1817575.250000,300.000000,68.256863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 1.015200,-0.003017, 0.002113, 0.018957,-0.087792,,,,,
Sing,USC,250217 10:40:02.769, 0.000000, 0.000000, 0.000000, 0.000000, 0.000512, 0.999999, 0.000000,13.309462, 1.844860, 1.318859,-1.050105,-11.941109,-3.449160,13.309462, 1.844860, 1.318859,-1.050105,-11.941109,-3.449160,13.275238, 2.076861, 1.318859,-0.841545,-11.957617,-3.449160, 0.156934, 0.716854,14.639576,72.251543,300.010800, 0.721543, 0.265348,1817293.561667,300.000000,68.256863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 1.017476,-0.003045, 0.002128, 0.019844,-0.089550,,,,,
Sing,USC,250217 10:40:25.267, 0.000000, 0.000000, 0.000000, 0.000000, 0.000512, 2.000000, 0.000000,13.475168, 5.047681, 1.519376,-2.644948,-12.042516,-15.146728,13.475168, 5.047681, 1.519376,-2.644948,-12.042516,-15.146728,13.290798, 5.514883, 1.519376,-2.223059,-12.127488,-15.146728, 0.156930, 0.716770,14.641502,72.379756,300.009641, 0.721450, 0.265315,1816728.725833,300.000000,68.256863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 1.014760,-0.003039, 0.002137, 0.022235,-0.091912,,,,,
Sing,USC,250217 10:40:47.769, 0.000000, 0.000000, 0.000000, 0.000000, 0.000512, 3.000001, 0.000000,13.655158, 7.322531, 1.656104,-3.805439,-12.100910,-23.362005,13.655158, 7.322531, 1.656104,-3.805439,-12.100910,-23.362005,13.253212, 8.027152, 1.656104,-3.166911,-12.283487,-23.362005, 0.156928, 0.716632,14.640560,72.511641,300.040563, 0.721312, 0.265310,1815844.942500,300.000000,68.256863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 1.015917,-0.003020, 0.002294, 0.021430,-0.094015,,,,,
Sing,USC,250217 10:41:10.272, 0.000000, 0.000000, 0.000000, 0.000000, 0.000512, 4.000000, 0.000000,13.767668, 9.411375, 1.869439,-4.861064,-12.430653,-31.027344,13.767668, 9.411375, 1.869439,-4.861064,-12.430653,-31.027344,13.077627,10.348833, 1.869439,-3.982104,-12.739464,-31.027344, 0.156927, 0.716403,14.638029,72.638571,300.052861, 0.721108, 0.265289,1814922.760000,300.000000,68.256863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 1.017877,-0.003031, 0.002253, 0.020078,-0.095592,,,,,
Sing,USC,250217 10:41:32.770, 0.000000, 0.000000, 0.000000, 0.000000, 0.000512, 4.999999, 0.000000,13.973242,12.321648, 2.217577,-6.287909,-13.148313,-41.906391,13.973242,12.321648, 2.217577,-6.287909,-13.148313,-41.906391,12.846167,13.492609, 2.217577,-5.118031,-13.646307,-41.906391, 0.156925, 0.716459,14.639963,72.746406,300.057225, 0.721097, 0.265266,1814586.636667,300.000000,68.256863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 1.015070,-0.003059, 0.002187, 0.019175,-0.098122,,,,,
Sing,USC,250217 10:41:55.270, 0.000000, 0.000000, 0.000000, 0.000000, 0.000512, 6.000000, 0.000000,14.300691,15.774925, 2.632095,-7.871476,-13.557886,-54.931689,14.300691,15.774925, 2.632095,-7.871476,-13.557886,-54.931689,12.573422,17.183338, 2.632095,-6.411170,-14.306408,-54.931689, 0.156925, 0.716605,14.643690,72.844722,300.054567, 0.721213, 0.265239,1814634.821667,300.000000,68.256863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 1.018942,-0.003062, 0.002165, 0.022045,-0.101704,,,,,
