Type,Units,Time,X Position,Y Position,Y Encoder,Z Position,Z Encoder,Yaw,Pitch,WAFBC Drag,WAFBC Side,WAFBC Lift,WAFBC Roll,WAFBC Pitch,WAFBC Yaw,WAFMC Drag,WAFMC Side,WAFMC Lift,WAFMC Roll,WAFMC Pitch,WAFMC Yaw,BAFMC Axial,BAFMC Side,BAFMC Normal,BAFMC Roll,BAFMC Pitch,BAFMC Yaw,DPT250,DPT251,PT250,TE250,Velocity,Dynamic Pressure,Mach,Reynolds Number per ft,Velocity Setpoint,Temperature Setpoint,cDAQ AI0,cDAQ AI1,cDAQ AI2,cDAQ AI3,cDAQ AI4,cDAQ AI5,cDAQ AI6,cDAQ AI7,cRIO AI0,cRIO AI1,cRIO AI2,cRIO AI3,Drag (raw),Side (raw),Lift (raw),Roll (raw),Pitch (raw),Yaw (raw)
Type,USC / SI,Time,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Inches / Millimeters,Degrees / Degrees,Degrees / Degrees,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,lb / N,lb / N,lb / N,ft-lb / N-m,ft-lb / N-m,ft-lb / N-m,PSId / Pascals,PSId / Pascals,PSIa / Pascals,F / F,Ft/s / m/s,PSId / Pascals, / ,1/ft / 1/ft,ft/s / m/s,F / F, / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / , / 
Sing,USC,250217 10:22:19.878, 0.000000, 0.000000, 0.000000, 0.000000, 0.000394,-0.999998, 0.000000,10.734058,-4.764474, 1.080700, 1.790031,-13.092008,20.863029,10.734058,-4.764474, 1.080700, 1.790031,-13.092008,20.863029,10.649272,-4.951083, 1.080700, 1.561272,-13.121254,20.863029, 0.156926, 0.718660,14.637286,70.753695,299.976426, 0.723306, 0.265692,1825914.275000,300.000000,68.256863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 1.016841,-0.002991, 0.001986, 0.022611,-0.070939,,,,,
Sing,USC,250217 10:22:41.787, 0.000000, 0.000000, 0.000000, 0.000000, 0.000394, 0.000001, 0.000000,10.731146,-1.323724, 1.134326, 0.290521,-11.976705, 8.155947,10.731146,-1.323724, 1.134326, 0.290521,-11.976705, 8.155947,10.731146,-1.323724, 1.134326, 0.290522,-11.976705, 8.155947, 0.156908, 0.718448,14.636846,70.782366,299.947006, 0.723056, 0.265659,1825386.690000,300.000000,68.256863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 1.017142,-0.003061, 0.002042, 0.022563,-0.071519,,,,,
Sing,USC,250217 10:23:03.680, 0.000000, 0.000000, 0.000000, 0.000000, 0.000394, 0.999999, 0.000001,10.816216, 1.878081, 1.304014,-1.034188,-11.930074,-3.541531,10.816216, 1.878081, 1.304014,-1.034188,-11.930074,-3.541531,10.781791, 2.066564, 1.304014,-0.825822,-11.946306,-3.541531, 0.156929, 0.718714,14.635539,70.743256,299.999363, 0.723337, 0.265715,1825879.225000,300.000000,68.256863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 1.015790,-0.003096, 0.002061, 0.021009,-0.072943,,,,,
Sing,USC,250217 10:23:25.580, 0.000000, 0.000000, 0.000000, 0.000000, 0.000394, 2.000001, 0.000000,11.034481, 5.210636, 1.552569,-2.672396,-11.818845,-15.581747,11.034481, 5.210636, 1.552569,-2.672396,-11.818845,-15.581747,10.845911, 5.592559, 1.552569,-2.258296,-11.904911,-15.581747, 0.156928, 0.718821,14.634206,70.708249,300.024769, 0.723453, 0.265746,1826111.310833,300.000000,68.256863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 1.012782,-0.003044, 0.001976, 0.020680,-0.075696,,,,,
Sing,USC,250217 10:23:47.476, 0.000000, 0.000000, 0.000000, 0.000000, 0.000394, 3.000000, 0.000001,11.153346, 7.283635, 1.690263,-3.706634,-11.721861,-23.096248,11.153346, 7.283635, 1.690263,-3.706634,-11.721861,-23.096248,10.756864, 7.857374, 1.690263,-3.088079,-11.899787,-23.096248, 0.156928, 0.718898,14.636839,70.702172,300.021297, 0.723582, 0.265745,1826475.350000,300.000000,68.256863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 1.014669,-0.003026, 0.002033, 0.019567,-0.077298,,,,,
Sing,USC,250217 10:24:09.377, 0.000000, 0.000000, 0.000000, 0.000000, 0.000394, 4.000001, 0.000000,11.254867, 9.439148, 1.949731,-4.682794,-12.114099,-31.081620,11.254867, 9.439148, 1.949731,-4.682794,-12.114099,-31.081620,10.569009,10.201255, 1.949731,-3.826350,-12.411245,-31.081620, 0.156928, 0.718742,14.636190,70.707085,300.002299, 0.723419, 0.265727,1826164.739167,300.000000,68.256863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 1.015337,-0.003070, 0.002076, 0.019817,-0.078848,,,,,
Sing,USC,250217 10:24:31.273, 0.000000, 0.000000, 0.000000, 0.000000, 0.000394, 5.000002, 0.000000,11.516476,12.454879, 2.230838,-6.186325,-12.785464,-42.255306,11.516476,12.454879, 2.230838,-6.186325,-12.785464,-42.255306,10.387137,13.411212, 2.230838,-5.048457,-13.275985,-42.255306, 0.156927, 0.719081,14.637157,70.713034,300.050695, 0.723712, 0.265768,1826595.345833,300.000000,68.256863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 1.018635,-0.003088, 0.002079, 0.019768,-0.081792,,,,,
Sing,USC,250217 10:24:53.275, 0.000000, 0.000000, 0.000000, 0.000000, 0.000394, 5.999999, 0.000000,11.812821,16.003506, 2.575836,-7.752915,-12.963339,-55.741731,11.812821,16.003506, 2.575836,-7.752915,-12.963339,-55.741731,10.075288,17.150613, 2.575836,-6.355406,-13.702725,-55.741731, 0.156923, 0.719195,14.636665,70.702593,300.091041, 0.723862, 0.265806,1826754.886667,300.000000,68.256863,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000, 1.017986,-0.003081, 0.002201, 0.020553,-0.085202,,,,,
